feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,0.6618988460721789,0.3228999461227941
eeg_frontal_delta_power_z_within_subject__std,脑电,0.21088506347895564,0.3359217508925572
eeg_frontal_delta_power_z_within_subject__median,脑电,0.7092053872849655,0.29757270038497957
eeg_frontal_delta_power_z_within_subject__slope,脑电,0.0001635033833525812,0.019619939498999126
eeg_frontal_theta_power_z_within_subject__mean,脑电,0.7308960996169794,0.3375664608086773
eeg_frontal_theta_power_z_within_subject__std,脑电,0.1565615747356478,0.2661918245747244
eeg_frontal_theta_power_z_within_subject__median,脑电,0.7247705250844083,0.3489655308799449
eeg_frontal_theta_power_z_within_subject__slope,脑电,-0.5071940765124254,0.01641634214832192
eeg_frontal_alpha_power_z_within_subject__mean,脑电,0.7214901361186621,0.3365809685123447
eeg_frontal_alpha_power_z_within_subject__std,脑电,0.13355738393341787,0.20429530338171253
eeg_frontal_alpha_power_z_within_subject__median,脑电,0.7414337920398746,0.31047352667414
eeg_frontal_alpha_power_z_within_subject__slope,脑电,-0.6554677893510648,0.010125130289110384
eeg_frontal_beta_power_z_within_subject__mean,脑电,0.5214117720004143,0.34270380069060363
eeg_frontal_beta_power_z_within_subject__std,脑电,-0.9984531609128062,0.26347223457563346
eeg_frontal_beta_power_z_within_subject__median,脑电,0.4674102842489274,0.3747610993321635
eeg_frontal_beta_power_z_within_subject__slope,脑电,-0.7261366538932743,0.017884167792859482
eeg_frontal_gamma_power_z_within_subject__mean,脑电,0.34756831726622184,0.34985334220663966
eeg_frontal_gamma_power_z_within_subject__std,脑电,-0.6478148198915483,0.30330339861118616
eeg_frontal_gamma_power_z_within_subject__median,脑电,0.31363384761774027,0.37581460564056424
eeg_frontal_gamma_power_z_within_subject__slope,脑电,-0.5719592754624525,0.018128418209498662
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,0.677514950414664,0.32163945877428607
eeg_frontal_theta_alpha_z_within_subject__std,脑电,-0.2226321356757004,0.27789153417894
eeg_frontal_theta_alpha_z_within_subject__median,脑电,0.6864377935056083,0.30458437106848907
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-1.3183357910910432,0.01771083383081348
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,0.5535269711291713,0.3775638180139835
eeg_frontal_beta_alpha_z_within_subject__std,脑电,0.14910935539461168,0.20099152933494527
eeg_frontal_beta_alpha_z_within_subject__median,脑电,0.578980755036673,0.3683086591268411
eeg_frontal_beta_alpha_z_within_subject__slope,脑电,-0.3568839969776052,0.015581498100957155
eeg_central_delta_power_z_within_subject__mean,脑电,0.570465848828402,0.3389920998861611
eeg_central_delta_power_z_within_subject__std,脑电,-0.5384016276608437,0.4131637999615258
eeg_central_delta_power_z_within_subject__median,脑电,0.5812318103787957,0.3186926578528089
eeg_central_delta_power_z_within_subject__slope,脑电,-0.00774514162387141,0.017326102557065234
eeg_central_theta_power_z_within_subject__mean,脑电,0.5910530812547858,0.315388454828709
eeg_central_theta_power_z_within_subject__std,脑电,-0.45021185110940976,0.2818069894537692
eeg_central_theta_power_z_within_subject__median,脑电,0.5018552554965194,0.3426397758946973
eeg_central_theta_power_z_within_subject__slope,脑电,-0.1499159623530486,0.011029097310158394
eeg_central_alpha_power_z_within_subject__mean,脑电,0.4196555428890003,0.30266054349287536
eeg_central_alpha_power_z_within_subject__std,脑电,0.28114931667320375,0.20879060131585137
eeg_central_alpha_power_z_within_subject__median,脑电,0.32821272262214474,0.2901620498259121
eeg_central_alpha_power_z_within_subject__slope,脑电,-1.0097216854591706,0.010391526491246836
eeg_central_beta_power_z_within_subject__mean,脑电,0.05135909427640328,0.30242163334137584
eeg_central_beta_power_z_within_subject__std,脑电,-0.0034962345703763997,0.2609340491457773
eeg_central_beta_power_z_within_subject__median,脑电,0.11425449455754944,0.3007644468931415
eeg_central_beta_power_z_within_subject__slope,脑电,-0.4387381655809304,0.013230775015526643
eeg_central_gamma_power_z_within_subject__mean,脑电,0.0906783199293516,0.2911322842538216
eeg_central_gamma_power_z_within_subject__std,脑电,-0.038677176847719874,0.32390837986339266
eeg_central_gamma_power_z_within_subject__median,脑电,0.06932560387180764,0.2705437958610275
eeg_central_gamma_power_z_within_subject__slope,脑电,-0.3754470593340331,0.014205058974158953
eeg_central_theta_alpha_z_within_subject__mean,脑电,0.3828960753057653,0.29726527203046144
eeg_central_theta_alpha_z_within_subject__std,脑电,-0.37263836144985985,0.25322081835335924
eeg_central_theta_alpha_z_within_subject__median,脑电,0.3339076232065764,0.30692310608625906
eeg_central_theta_alpha_z_within_subject__slope,脑电,-1.678823720156899,0.018042667528505668
eeg_central_beta_alpha_z_within_subject__mean,脑电,0.1269362656129438,0.31990353028499713
eeg_central_beta_alpha_z_within_subject__std,脑电,-0.34585697009855676,0.273517174185943
eeg_central_beta_alpha_z_within_subject__median,脑电,0.08436426228808336,0.34369583908996926
eeg_central_beta_alpha_z_within_subject__slope,脑电,-1.1811200052453192,0.014738685520422774
eeg_parietal_delta_power_z_within_subject__mean,脑电,0.642170118436451,0.33303029641046594
eeg_parietal_delta_power_z_within_subject__std,脑电,-0.0058921755909739915,0.3305224341225437
eeg_parietal_delta_power_z_within_subject__median,脑电,0.6212708943900939,0.3401954890145125
eeg_parietal_delta_power_z_within_subject__slope,脑电,-0.19789565235174944,0.014195263807745225
eeg_parietal_theta_power_z_within_subject__mean,脑电,0.7473196095460919,0.3010813050212135
eeg_parietal_theta_power_z_within_subject__std,脑电,-0.07471681573970712,0.2611675633543461
eeg_parietal_theta_power_z_within_subject__median,脑电,0.74652591147052,0.30306863883330526
eeg_parietal_theta_power_z_within_subject__slope,脑电,-0.3443119698057511,0.009074539089702892
eeg_parietal_alpha_power_z_within_subject__mean,脑电,0.5339997001787569,0.3206640212794371
eeg_parietal_alpha_power_z_within_subject__std,脑电,-0.5320860685211166,0.2897289397169375
eeg_parietal_alpha_power_z_within_subject__median,脑电,0.4222975751110388,0.3466016499946187
eeg_parietal_alpha_power_z_within_subject__slope,脑电,-0.5756316140579698,0.009424250162652109
eeg_parietal_beta_power_z_within_subject__mean,脑电,0.5243367235831438,0.31400966110975986
eeg_parietal_beta_power_z_within_subject__std,脑电,-0.22567727630436485,0.24903303502512208
eeg_parietal_beta_power_z_within_subject__median,脑电,0.5314950974302911,0.31689730774721686
eeg_parietal_beta_power_z_within_subject__slope,脑电,0.20311194017074408,0.011878668858501267
eeg_parietal_gamma_power_z_within_subject__mean,脑电,0.4407291125433843,0.30523432813351103
eeg_parietal_gamma_power_z_within_subject__std,脑电,-0.26630183038945976,0.2781930483047801
eeg_parietal_gamma_power_z_within_subject__median,脑电,0.08505176338682163,0.3479981642755427
eeg_parietal_gamma_power_z_within_subject__slope,脑电,0.4678379080065689,0.011495440244994583
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.44331789350628537,0.3565414011399549
eeg_parietal_theta_alpha_z_within_subject__std,脑电,-0.11877079508905752,0.21953813333703898
eeg_parietal_theta_alpha_z_within_subject__median,脑电,0.41409067736134875,0.3656772761886314
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-0.7049273706188715,0.01622773985570025
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,0.09462653517047526,0.33096388534057386
eeg_parietal_beta_alpha_z_within_subject__std,脑电,-0.1652570539738838,0.2255547144729799
eeg_parietal_beta_alpha_z_within_subject__median,脑电,-0.15296921187146828,0.3765804597543172
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,-0.42456552739448217,0.015533000615672185
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.5257070145983735,0.34345138173792655
eeg_occipital_delta_power_z_within_subject__std,脑电,-0.32510226014944466,0.36380691397918136
eeg_occipital_delta_power_z_within_subject__median,脑电,0.6575447066816951,0.2667239623372958
eeg_occipital_delta_power_z_within_subject__slope,脑电,-0.49290626762286593,0.01986339007596914
eeg_occipital_theta_power_z_within_subject__mean,脑电,0.5152146845563639,0.3006050939871264
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.6761841938431403,0.23791771746274384
eeg_occipital_theta_power_z_within_subject__median,脑电,0.6373908987636865,0.2567365508985295
eeg_occipital_theta_power_z_within_subject__slope,脑电,-3.0335987478501254,0.02342798967404343
eeg_occipital_alpha_power_z_within_subject__mean,脑电,0.6485664924223553,0.3095624497884621
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.399501069084111,0.2490789664958056
eeg_occipital_alpha_power_z_within_subject__median,脑电,0.6594502270936438,0.3057592854157461
eeg_occipital_alpha_power_z_within_subject__slope,脑电,-0.671145003927635,0.01523295621957041
eeg_occipital_beta_power_z_within_subject__mean,脑电,0.5018795257266082,0.3794884666407154
eeg_occipital_beta_power_z_within_subject__std,脑电,-0.2542837342183337,0.23671023674634978
eeg_occipital_beta_power_z_within_subject__median,脑电,0.51521276881571,0.3805267400749915
eeg_occipital_beta_power_z_within_subject__slope,脑电,-0.4800210277725985,0.019046557824446277
eeg_occipital_gamma_power_z_within_subject__mean,脑电,0.34136124104246346,0.4227136259964796
eeg_occipital_gamma_power_z_within_subject__std,脑电,-0.41879689633620565,0.25245727293618525
eeg_occipital_gamma_power_z_within_subject__median,脑电,0.320531973003774,0.42555739053056635
eeg_occipital_gamma_power_z_within_subject__slope,脑电,-0.6670655623226474,0.019648888041835746
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,0.3555441525224655,0.40478399780139585
eeg_occipital_theta_alpha_z_within_subject__std,脑电,-0.03401629292915653,0.187008804518284
eeg_occipital_theta_alpha_z_within_subject__median,脑电,0.42798554609155015,0.3842099292867036
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-0.9427549637506838,0.012443520591400609
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,0.3122179096319351,0.27306088092112546
eeg_occipital_beta_alpha_z_within_subject__std,脑电,-0.06260569882729516,0.15189307493243712
eeg_occipital_beta_alpha_z_within_subject__median,脑电,0.2269183633038624,0.292056737405977
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,-1.3953962864578546,0.015429476080604116
hr_mean__mean,心率,0.9359077112117565,1.6943552059986327
hr_mean__std,心率,0.4915444647105175,0.6396412540216784
hr_mean__median,心率,0.9388898741748235,1.6675052498530232
hr_mean__slope,心率,-0.6565060487480656,0.050293333791511706
hr_std__mean,心率,0.39378766177257163,0.3332933885665974
hr_std__std,心率,0.42900807028226584,0.208574648623768
hr_std__median,心率,0.17624782167469255,0.36446089164952916
hr_std__slope,心率,-0.3685491551797839,0.016772057525131175
hr_min__mean,心率,0.9296059942633023,1.7008016869717473
hr_min__std,心率,0.3605817976972848,0.6062754237911264
hr_min__median,心率,0.9328088390759947,1.7440664146138791
hr_min__slope,心率,-0.3137418177759783,0.040054847715930084
hr_max__mean,心率,0.9247603163017846,1.8990177763161242
hr_max__std,心率,0.5206906590195111,0.7629468070891319
hr_max__median,心率,0.9205625655812217,2.0120698469495424
hr_max__slope,心率,-0.6383767427726204,0.06198248567082663
hr_slope_bpm_per_min__mean,心率,-0.18242421209836857,1.3749409039280247
hr_slope_bpm_per_min__std,心率,0.5315783477997695,1.9291860970615047
hr_slope_bpm_per_min__median,心率,-0.7931616162777884,1.9239032384843673
hr_slope_bpm_per_min__slope,心率,-6.603622268414555,0.4214118267622674
eye_pupil_filtered_mean__mean,眼动,0.8670869845051543,0.07101883639475814
eye_pupil_filtered_mean__std,眼动,-0.29611906391181453,0.028011379785788302
eye_pupil_filtered_mean__median,眼动,0.8662179334986904,0.07231786710437119
eye_pupil_filtered_mean__slope,眼动,-0.4731459054139089,0.0014666079395098878
eye_pupil_filtered_std__mean,眼动,0.6031135518529922,0.022013896374178884
eye_pupil_filtered_std__std,眼动,-0.3320462425603121,0.013249373588504929
eye_pupil_filtered_std__median,眼动,0.6487811523027088,0.020912275858618237
eye_pupil_filtered_std__slope,眼动,-0.17464635233384107,0.0007756699757257736
eye_valid_ratio__mean,眼动,0.518187291751516,0.03252581645429606
eye_valid_ratio__std,眼动,0.4765889329062579,0.019891690594500792
eye_valid_ratio__median,眼动,0.49605791458878934,0.03315112147100975
eye_valid_ratio__slope,眼动,-0.4271511366788745,0.0007944896952607535
eye_fixation_ratio__mean,眼动,0.7742552854482146,0.02621893282463113
eye_fixation_ratio__std,眼动,0.07928286332055956,0.017562958971781253
eye_fixation_ratio__median,眼动,0.8122547531607944,0.023102453445259193
eye_fixation_ratio__slope,眼动,0.3081244287701511,0.0005101936996857484
eye_saccade_ratio__mean,眼动,0.6825937329277094,0.01484332442537522
eye_saccade_ratio__std,眼动,-0.10343151186749977,0.008813666432798736
eye_saccade_ratio__median,眼动,0.7376564724396646,0.014087506254116684
eye_saccade_ratio__slope,眼动,-0.3898075241882004,0.00035656615385951427
eye_eyes_not_found_ratio__mean,眼动,0.7652229459948181,0.0067683157250833905
eye_eyes_not_found_ratio__std,眼动,0.3385984620305694,0.007963796811573718
eye_eyes_not_found_ratio__median,眼动,0.7198683938392936,0.005679730946764773
eye_eyes_not_found_ratio__slope,眼动,0.2679429221429144,0.0002660584401825122
eye_aoi_interval_n__mean,眼动,0.4295840313462178,1.6156084545723641
eye_aoi_interval_n__std,眼动,0.5953683953788789,0.6834915871582989
eye_aoi_interval_n__median,眼动,0.2975289047072184,2.1074896242745473
eye_aoi_interval_n__slope,眼动,-0.025487297642311946,0.04799300286960538
eye_aoi_unique_hit_n__mean,眼动,0.6896226329628614,0.40986265538867095
eye_aoi_unique_hit_n__std,眼动,0.11685538810264595,0.30972560091360424
eye_aoi_unique_hit_n__median,眼动,0.15188394934202942,0.8108623291610833
eye_aoi_unique_hit_n__slope,眼动,0.45494773746581474,0.015722177832535444
eye_aoi_total_fix_ms__mean,眼动,0.2972350192736437,907.2222934116238
eye_aoi_total_fix_ms__std,眼动,-0.21805934949259687,967.4067622720938
eye_aoi_total_fix_ms__median,眼动,0.3016898879564306,851.0375056681947
eye_aoi_total_fix_ms__slope,眼动,-0.2736693405202273,38.61869392132268
eye_aoi_fixation_n__mean,眼动,0.6193833088408304,1.1709142683123717
eye_aoi_fixation_n__std,眼动,0.3436954039627814,0.87577773995318
eye_aoi_fixation_n__median,眼动,0.5828776641732742,1.169029308948083
eye_aoi_fixation_n__slope,眼动,0.14771444598401295,0.04286363951676398
eye_aoi_fixation_density_per_sec__mean,眼动,0.6209809028216944,0.03881814739420223
eye_aoi_fixation_density_per_sec__std,眼动,0.33033557046363005,0.03006768028863388
eye_aoi_fixation_density_per_sec__median,眼动,0.5819091608818285,0.039437441404110735
eye_aoi_fixation_density_per_sec__slope,眼动,-0.023375479960914047,0.0015424860151337764
eye_aoi_coverage_ratio__mean,眼动,0.3072604997458074,0.029922823875354974
eye_aoi_coverage_ratio__std,眼动,-0.16426566268469234,0.0319880380387067
eye_aoi_coverage_ratio__median,眼动,0.39475045053245783,0.027160927217403343
eye_aoi_coverage_ratio__slope,眼动,-0.35252315409550405,0.0013510503389540661
eye_aoi_max_share__mean,眼动,0.4238382311786276,0.056681162104367334
eye_aoi_max_share__std,眼动,0.021293569280078084,0.030526573557263147
eye_aoi_max_share__median,眼动,-0.046005645949557694,0.10179555412874526
eye_aoi_max_share__slope,眼动,0.4482402511419552,0.0026567634441834655
eye_aoi_entropy__mean,眼动,0.5074146293351798,0.1320693097812522
eye_aoi_entropy__std,眼动,0.12081119437802834,0.06665495153499618
eye_aoi_entropy__median,眼动,0.1163138679829342,0.1896583879231513
eye_aoi_entropy__slope,眼动,0.5073867217071855,0.005053969500481022
eye_aoi_pupil_weighted_mean__mean,眼动,0.8729929335907144,0.07021920015602953
eye_aoi_pupil_weighted_mean__std,眼动,-0.013993084721768856,0.023271915802902905
eye_aoi_pupil_weighted_mean__median,眼动,0.8827119784643365,0.06703629871130541
eye_aoi_pupil_weighted_mean__slope,眼动,-0.5432310600234938,0.0012501992734723954
blink_count__mean,眼动,0.7401260785370238,1.3710356833647719
blink_count__std,眼动,0.48881044561479725,0.8440880653742967
blink_count__median,眼动,0.6427243876495273,1.6017087531866734
blink_count__slope,眼动,0.2691531654421613,0.03807833529390103
blink_rate_per_min__mean,眼动,0.7401260785370238,2.7420713667295438
blink_rate_per_min__std,眼动,0.48881044561479725,1.6881761307485934
blink_rate_per_min__median,眼动,0.6427243876495273,3.2034175063733468
blink_rate_per_min__slope,眼动,0.2691531654421613,0.07615667058780207
blink_duration_mean_ms__mean,眼动,0.728915325422686,6.323829861055576
blink_duration_mean_ms__std,眼动,-0.25445625031607677,4.856844699013069
blink_duration_mean_ms__median,眼动,0.6810290020693466,6.6739250197013105
blink_duration_mean_ms__slope,眼动,-0.4656054951429067,0.2776515523975302
blink_duration_std_ms__mean,眼动,0.6671954720750808,5.632307431234367
blink_duration_std_ms__std,眼动,-0.18834320118483028,6.502721052136335
blink_duration_std_ms__median,眼动,0.565525102072689,5.389577276315827
blink_duration_std_ms__slope,眼动,-0.7461944716143336,0.3216884439062643
blink_duration_median_ms__mean,眼动,0.5504699238907393,6.893460534965971
blink_duration_median_ms__std,眼动,-0.34660375444303293,4.6354688803104
blink_duration_median_ms__median,眼动,0.5284717231904636,7.534081336625372
blink_duration_median_ms__slope,眼动,0.0965415143746069,0.20912220025888797
blink_total_duration_ratio__mean,眼动,0.8662839453497768,0.003605811281875114
blink_total_duration_ratio__std,眼动,0.7087618299836604,0.0027249563759895452
blink_total_duration_ratio__median,眼动,0.7554747526012165,0.004467090563301079
blink_total_duration_ratio__slope,眼动,0.2868707737867128,0.00012880262038195337
log_action_count_win__mean,行为,0.6341047222850402,0.7204997565412237
log_action_count_win__std,行为,0.1812403886736924,0.7596621623770358
log_action_count_win__median,行为,0.5435164776926262,0.9941185434888834
log_action_count_win__slope,行为,0.1377885091265877,0.051893400309519715
log_unique_device_count_win__mean,行为,0.4148475377143025,0.17124797736225697
log_unique_device_count_win__std,行为,-0.05670093820604549,0.15358139649273103
