feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,0.5683976225993996,0.36498426813302903
eeg_frontal_delta_power_z_within_subject__std,脑电,-0.08735067187428447,0.39488306095268344
eeg_frontal_delta_power_z_within_subject__median,脑电,0.5802729870296268,0.3608320691381245
eeg_frontal_delta_power_z_within_subject__slope,脑电,-0.06308582582097388,0.020926593105160315
eeg_frontal_theta_power_z_within_subject__mean,脑电,0.5682785770703795,0.4517609265609675
eeg_frontal_theta_power_z_within_subject__std,脑电,0.022769002698996843,0.29340068553772614
eeg_frontal_theta_power_z_within_subject__median,脑电,0.6045215685518035,0.40312356819694856
eeg_frontal_theta_power_z_within_subject__slope,脑电,-3.0274679753747087,0.032190970033240195
eeg_frontal_alpha_power_z_within_subject__mean,脑电,0.342010369491493,0.5111875018019871
eeg_frontal_alpha_power_z_within_subject__std,脑电,-0.8504957132642121,0.27254212301439107
eeg_frontal_alpha_power_z_within_subject__median,脑电,0.44851456682983626,0.4619434231923178
eeg_frontal_alpha_power_z_within_subject__slope,脑电,-0.9369481252034535,0.011755212391809974
eeg_frontal_beta_power_z_within_subject__mean,脑电,0.0645494892365468,0.521123965119749
eeg_frontal_beta_power_z_within_subject__std,脑电,-1.3574685994485907,0.3388879098430545
eeg_frontal_beta_power_z_within_subject__median,脑电,-0.09938208724565079,0.5742305999083565
eeg_frontal_beta_power_z_within_subject__slope,脑电,-1.3855666477023494,0.026190369858822362
eeg_frontal_gamma_power_z_within_subject__mean,脑电,0.09589980817274735,0.46299236433534385
eeg_frontal_gamma_power_z_within_subject__std,脑电,-0.2597916242307783,0.2960638855660003
eeg_frontal_gamma_power_z_within_subject__median,脑电,0.0125921088157529,0.49701264684081053
eeg_frontal_gamma_power_z_within_subject__slope,脑电,-0.43323198733302837,0.020087209438643623
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,0.4072939967407647,0.40349755619802946
eeg_frontal_theta_alpha_z_within_subject__std,脑电,-0.6128849013734141,0.30946328728054545
eeg_frontal_theta_alpha_z_within_subject__median,脑电,0.43984082721163187,0.3675652438434289
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-3.923030293468112,0.02577358753014046
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,0.445732388571645,0.40809085264091177
eeg_frontal_beta_alpha_z_within_subject__std,脑电,-0.04490685368845537,0.22978735249729507
eeg_frontal_beta_alpha_z_within_subject__median,脑电,0.373452288792017,0.4389285777541698
eeg_frontal_beta_alpha_z_within_subject__slope,脑电,-0.47688995471606366,0.018365506394682023
eeg_central_delta_power_z_within_subject__mean,脑电,0.32226300229826976,0.4318239647333291
eeg_central_delta_power_z_within_subject__std,脑电,-0.7488902213210187,0.46289492875380045
eeg_central_delta_power_z_within_subject__median,脑电,0.24484271763181953,0.4188330464543957
eeg_central_delta_power_z_within_subject__slope,脑电,-0.845426707062289,0.02351848831001902
eeg_central_theta_power_z_within_subject__mean,脑电,0.241572665850869,0.4376994323524341
eeg_central_theta_power_z_within_subject__std,脑电,-0.8809907829253134,0.33304888230197555
eeg_central_theta_power_z_within_subject__median,脑电,0.10893836913264698,0.4602484827981091
eeg_central_theta_power_z_within_subject__slope,脑电,-6.346459230876735,0.03127451020587448
eeg_central_alpha_power_z_within_subject__mean,脑电,0.15510982008004415,0.3756067508503925
eeg_central_alpha_power_z_within_subject__std,脑电,-0.497834121341566,0.3064158125740755
eeg_central_alpha_power_z_within_subject__median,脑电,0.12770169079601001,0.38663482892512774
eeg_central_alpha_power_z_within_subject__slope,脑电,-1.5731229412007601,0.011750335833698182
eeg_central_beta_power_z_within_subject__mean,脑电,0.1184122201148955,0.3519922182065059
eeg_central_beta_power_z_within_subject__std,脑电,-0.23502579695288417,0.3066708872902423
eeg_central_beta_power_z_within_subject__median,脑电,-0.05569150714393256,0.3814351048101409
eeg_central_beta_power_z_within_subject__slope,脑电,-0.5149575380232287,0.01375997025415458
eeg_central_gamma_power_z_within_subject__mean,脑电,0.26405620280005726,0.2955091300211165
eeg_central_gamma_power_z_within_subject__std,脑电,0.04168310859418922,0.3205406236606839
eeg_central_gamma_power_z_within_subject__median,脑电,0.2148419297225932,0.30461684377533726
eeg_central_gamma_power_z_within_subject__slope,脑电,-0.3023577485112623,0.014636827418466941
eeg_central_theta_alpha_z_within_subject__mean,脑电,0.11791683642001494,0.3870958404137852
eeg_central_theta_alpha_z_within_subject__std,脑电,-2.0985834313162024,0.3468902812044799
eeg_central_theta_alpha_z_within_subject__median,脑电,0.17276665700135074,0.33908335811171797
eeg_central_theta_alpha_z_within_subject__slope,脑电,-1.949796932452624,0.020371854284072337
eeg_central_beta_alpha_z_within_subject__mean,脑电,0.3317682542933803,0.2844790018620287
eeg_central_beta_alpha_z_within_subject__std,脑电,-0.27020291701799715,0.27261047245599535
eeg_central_beta_alpha_z_within_subject__median,脑电,0.07066959214622193,0.33283158060512297
eeg_central_beta_alpha_z_within_subject__slope,脑电,-0.8855097974697972,0.014804426628546403
eeg_parietal_delta_power_z_within_subject__mean,脑电,0.7561395896516508,0.3018567820225224
eeg_parietal_delta_power_z_within_subject__std,脑电,-0.334726668760541,0.39342841502624193
eeg_parietal_delta_power_z_within_subject__median,脑电,0.722167532930675,0.33501828984769644
eeg_parietal_delta_power_z_within_subject__slope,脑电,-0.8216649846672301,0.017579777151314556
eeg_parietal_theta_power_z_within_subject__mean,脑电,0.39599036155106193,0.4164857433623973
eeg_parietal_theta_power_z_within_subject__std,脑电,-0.6945982171783736,0.3593900338586892
eeg_parietal_theta_power_z_within_subject__median,脑电,0.4474012028571859,0.39129903679623645
eeg_parietal_theta_power_z_within_subject__slope,脑电,-1.9066367778906539,0.014674351702550473
eeg_parietal_alpha_power_z_within_subject__mean,脑电,0.17769622547227581,0.4675870830922296
eeg_parietal_alpha_power_z_within_subject__std,脑电,-0.9025803642132029,0.31879585848998565
eeg_parietal_alpha_power_z_within_subject__median,脑电,0.09850083114136643,0.49926113429583785
eeg_parietal_alpha_power_z_within_subject__slope,脑电,-1.4636946125831574,0.011232086807819446
eeg_parietal_beta_power_z_within_subject__mean,脑电,-0.27268518918592544,0.49256727945554757
eeg_parietal_beta_power_z_within_subject__std,脑电,-0.3574101040342226,0.29112899809551457
eeg_parietal_beta_power_z_within_subject__median,脑电,-0.3765095952259636,0.5251194706100115
eeg_parietal_beta_power_z_within_subject__slope,脑电,-0.10016884444338969,0.012464448317083352
eeg_parietal_gamma_power_z_within_subject__mean,脑电,-0.3662677994996677,0.46040495521390296
eeg_parietal_gamma_power_z_within_subject__std,脑电,-0.1577314504483749,0.28375101853502616
eeg_parietal_gamma_power_z_within_subject__median,脑电,-0.6393216179728145,0.4997132383918564
eeg_parietal_gamma_power_z_within_subject__slope,脑电,0.07540003348590596,0.013845147822911559
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.5203114759500069,0.3406495954189601
eeg_parietal_theta_alpha_z_within_subject__std,脑电,-1.1447798588734899,0.29281487596786376
eeg_parietal_theta_alpha_z_within_subject__median,脑电,0.46334565220332935,0.3605616185529543
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-0.005440604422000117,0.014008202099742517
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,-0.5437681990673007,0.41334667341273107
eeg_parietal_beta_alpha_z_within_subject__std,脑电,-0.5613798878505676,0.24552687609131255
eeg_parietal_beta_alpha_z_within_subject__median,脑电,-0.6636315263306645,0.4583789839397031
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,-0.7249159748074514,0.016876589994326043
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.3775412196203273,0.3661946047644685
eeg_occipital_delta_power_z_within_subject__std,脑电,-0.7184334903359821,0.42066617308406523
eeg_occipital_delta_power_z_within_subject__median,脑电,0.37915697337090326,0.36861401583605646
eeg_occipital_delta_power_z_within_subject__slope,脑电,-1.9209474370524444,0.027837117893169464
eeg_occipital_theta_power_z_within_subject__mean,脑电,0.24891918074560593,0.3819269711380974
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.9541219318284311,0.2570712719864239
eeg_occipital_theta_power_z_within_subject__median,脑电,0.2758037416890182,0.35372114482203976
eeg_occipital_theta_power_z_within_subject__slope,脑电,-6.305052412600389,0.031183356748285724
eeg_occipital_alpha_power_z_within_subject__mean,脑电,-0.08684671468513239,0.5142080807113263
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.36642796431402225,0.2352152414358675
eeg_occipital_alpha_power_z_within_subject__median,脑电,-0.07889725581169627,0.5009686278442929
eeg_occipital_alpha_power_z_within_subject__slope,脑电,-4.555823172835834,0.03122625748640376
eeg_occipital_beta_power_z_within_subject__mean,脑电,0.15286517049744064,0.495072986310622
eeg_occipital_beta_power_z_within_subject__std,脑电,-0.48747299446806847,0.2580707112179317
eeg_occipital_beta_power_z_within_subject__median,脑电,0.05001974286168398,0.5312713017816758
eeg_occipital_beta_power_z_within_subject__slope,脑电,-2.542810857323881,0.03135225194701803
eeg_occipital_gamma_power_z_within_subject__mean,脑电,0.015625273749998003,0.5317125752725992
eeg_occipital_gamma_power_z_within_subject__std,脑电,-1.074211754866842,0.30554689110438155
eeg_occipital_gamma_power_z_within_subject__median,脑电,-0.09634508804662412,0.5767935229328183
eeg_occipital_gamma_power_z_within_subject__slope,脑电,-2.12036281240368,0.028260048122232546
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,-0.2593085519185305,0.5349331709254194
eeg_occipital_theta_alpha_z_within_subject__std,脑电,-1.0291945246988776,0.2511863612183519
eeg_occipital_theta_alpha_z_within_subject__median,脑电,-0.20518205634111952,0.5176676567165078
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-6.152439430371942,0.026219985074336868
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,-0.21849176211698063,0.367973990780743
eeg_occipital_beta_alpha_z_within_subject__std,脑电,-0.7355991937808275,0.20518277581986905
eeg_occipital_beta_alpha_z_within_subject__median,脑电,-0.13611408112676027,0.3662367300217941
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,-1.2487960058240866,0.015420386633855742
hr_mean__mean,心率,0.8647257399684034,2.387588115930797
hr_mean__std,心率,0.3458750548290106,0.7539153922896734
hr_mean__median,心率,0.8567231561361768,2.4051670097507247
hr_mean__slope,心率,-0.852099059889043,0.05494231092039386
hr_std__mean,心率,-0.02444747725512575,0.4501557043533356
