feature,modality,r2,mae
eeg_parietal_beta_power_z_within_subject__median,脑电,-0.018172991767655855,0.4393105395825112
eeg_parietal_beta_power_z_within_subject__slope,脑电,-0.0246857566569203,0.01041637077519808
eeg_parietal_gamma_power_z_within_subject__mean,脑电,-0.017702093804560226,0.40707591921333847
eeg_parietal_gamma_power_z_within_subject__std,脑电,-0.03754399031735978,0.30196000411675594
eeg_parietal_gamma_power_z_within_subject__median,脑电,-0.013482394318840907,0.40025680771745786
eeg_parietal_gamma_power_z_within_subject__slope,脑电,-0.054905939331956866,0.013534596175186979
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,-0.05641542714108705,0.4516904411071014
eeg_parietal_theta_alpha_z_within_subject__std,脑电,-0.058368497053068014,0.24155016561826048
eeg_parietal_theta_alpha_z_within_subject__median,脑电,-0.05468458341271498,0.45623095429577143
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-0.013742455252562014,0.010112382935523145
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,-0.053792305094826354,0.42953084413819914
eeg_parietal_beta_alpha_z_within_subject__std,脑电,-0.07212286042340499,0.2292916326014772
eeg_parietal_beta_alpha_z_within_subject__median,脑电,-0.03995691490811848,0.41455723749375756
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,-0.01808110127655338,0.01057081047681922
eeg_occipital_delta_power_z_within_subject__mean,脑电,-0.01818527567797057,0.43157062617785913
eeg_occipital_delta_power_z_within_subject__std,脑电,-0.014453956797779055,0.3441870625917987
eeg_occipital_delta_power_z_within_subject__median,脑电,-0.018519313202077115,0.3497037697281615
eeg_occipital_delta_power_z_within_subject__slope,脑电,-0.025064958670297344,0.01261288161276774
eeg_occipital_theta_power_z_within_subject__mean,脑电,-0.047911988082508294,0.42893818223803987
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.01674110288594055,0.2205326735250253
eeg_occipital_theta_power_z_within_subject__median,脑电,-0.04868880088799998,0.40225701501514066
eeg_occipital_theta_power_z_within_subject__slope,脑电,-0.02556640792527798,0.009903738558461347
eeg_occipital_alpha_power_z_within_subject__mean,脑电,-0.09747603314078579,0.4950041010524743
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.01913535280478329,0.17766726316771525
eeg_occipital_alpha_power_z_within_subject__median,脑电,-0.09724748259224669,0.5199557538646599
eeg_occipital_alpha_power_z_within_subject__slope,脑电,-0.038033795693909855,0.01089829636682614
eeg_occipital_beta_power_z_within_subject__mean,脑电,-0.08119022707454748,0.514588132171104
eeg_occipital_beta_power_z_within_subject__std,脑电,-0.010398151254142896,0.1764011190068348
eeg_occipital_beta_power_z_within_subject__median,脑电,-0.0726680421653787,0.5274315298839
eeg_occipital_beta_power_z_within_subject__slope,脑电,-0.05491635899197944,0.013824129068817933
eeg_occipital_gamma_power_z_within_subject__mean,脑电,-0.07306578149227283,0.5135747938362798
eeg_occipital_gamma_power_z_within_subject__std,脑电,-0.008452489300644794,0.18880867143497007
eeg_occipital_gamma_power_z_within_subject__median,脑电,-0.06840881980967506,0.5217160219073391
eeg_occipital_gamma_power_z_within_subject__slope,脑电,-0.03616007683442368,0.013940044821806675
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,-0.041624001390925036,0.465343595130731
eeg_occipital_theta_alpha_z_within_subject__std,脑电,-0.015909843543350677,0.20881248224553384
eeg_occipital_theta_alpha_z_within_subject__median,脑电,-0.04517769857152176,0.4511323189727267
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-0.022305657568777892,0.009846445041326644
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,-0.02595750445084488,0.3228239497497244
eeg_occipital_beta_alpha_z_within_subject__std,脑电,-0.08134889814214308,0.17334513994191686
eeg_occipital_beta_alpha_z_within_subject__median,脑电,-0.027473919390164525,0.33122188076900644
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,-0.03285935013055319,0.01011906532331895
hr_mean__mean,心率,-0.06410939680382444,6.794102845698923
hr_mean__std,心率,-0.04034609427289593,0.8428903246967
hr_mean__median,心率,-0.0638523883347184,6.710521805966319
hr_mean__slope,心率,-0.0784650135457039,0.040608182806693774
hr_std__mean,心率,-0.05749303535298789,0.4347121701386951
hr_std__std,心率,-0.04548097076165103,0.24750695448291324
hr_std__median,心率,-0.06258887611388886,0.41038392147172353
hr_std__slope,心率,-0.024941968048485474,0.01223315799986856
hr_min__mean,心率,-0.06209716429337009,6.618585791901408
hr_min__std,心率,-0.06932180175659641,0.7262960506164987
hr_min__median,心率,-0.06532788288249392,6.612039724818441
hr_min__slope,心率,-0.08003113429444486,0.03676832427853507
hr_max__mean,心率,-0.06894063504825176,7.059343312317104
hr_max__std,心率,-0.034034311885777546,1.00595280239962
hr_max__median,心率,-0.06603377084855899,7.045062929528144
hr_max__slope,心率,-0.06290406108761992,0.04899573979924007
hr_slope_bpm_per_min__mean,心率,-0.020551825372469246,0.9657820117414428
hr_slope_bpm_per_min__std,心率,-0.05925494034558598,2.7106775888833146
hr_slope_bpm_per_min__median,心率,-0.035320689968342256,1.0201341031774582
hr_slope_bpm_per_min__slope,心率,-0.05635124200064712,0.1249374889958508
eye_pupil_filtered_mean__mean,眼动,-0.04042755976733514,0.17970793074629127
eye_pupil_filtered_mean__std,眼动,-0.02047720132192321,0.024115334244717023
eye_pupil_filtered_mean__median,眼动,-0.041653663113424555,0.17913769586935893
eye_pupil_filtered_mean__slope,眼动,-0.026648785376774287,0.0011656909168341672
eye_pupil_filtered_std__mean,眼动,-0.018766340668352477,0.03538896789651853
eye_pupil_filtered_std__std,眼动,-0.07456458694628365,0.012083453190601421
eye_pupil_filtered_std__median,眼动,-0.014486372060997565,0.03754089044870877
eye_pupil_filtered_std__slope,眼动,-0.03269006424290799,0.0005471325299811721
eye_valid_ratio__mean,眼动,-0.050840317173151295,0.046793779301679196
eye_valid_ratio__std,眼动,-0.045806624702102505,0.0261483990318686
eye_valid_ratio__median,眼动,-0.05087709196662127,0.04371695459985887
eye_valid_ratio__slope,眼动,-0.03062166495234586,0.0005057287731892936
eye_fixation_ratio__mean,眼动,-0.034527306855090645,0.05549660183511139
eye_fixation_ratio__std,眼动,-0.048138570427482374,0.016676407338145214
eye_fixation_ratio__median,眼动,-0.03414800020075259,0.054375359034132056
eye_fixation_ratio__slope,眼动,-0.025027864137830313,0.000525511454725504
eye_saccade_ratio__mean,眼动,-0.02312026215454166,0.026345592887888257
eye_saccade_ratio__std,眼动,-0.050822319690893014,0.0072847660439623665
eye_saccade_ratio__median,眼动,-0.022535596716245276,0.02663550243398421
eye_saccade_ratio__slope,眼动,-0.03162661611843509,0.00031361054983194693
eye_eyes_not_found_ratio__mean,眼动,-0.041045314971735136,0.013705122170994014
eye_eyes_not_found_ratio__std,眼动,-0.05595722495152744,0.009844547801018422
eye_eyes_not_found_ratio__median,眼动,-0.04004289022441965,0.011696716692101285
eye_eyes_not_found_ratio__slope,眼动,-0.04474244441203479,0.00031683873291331164
eye_aoi_interval_n__mean,眼动,-0.03730945759823667,2.02125956937732
eye_aoi_interval_n__std,眼动,-0.03719823438878822,0.8051510545217488
eye_aoi_interval_n__median,眼动,-0.0379731373692076,2.876520959378467
eye_aoi_interval_n__slope,眼动,-0.008755819225307881,0.05528564901665444
eye_aoi_unique_hit_n__mean,眼动,-0.010956998634057857,0.7780545610486972
eye_aoi_unique_hit_n__std,眼动,-0.026738338288323504,0.32164408101020275
eye_aoi_unique_hit_n__median,眼动,-0.026808579014774736,0.8674492540963561
eye_aoi_unique_hit_n__slope,眼动,-0.071981388231527,0.02292225771371866
eye_aoi_total_fix_ms__mean,眼动,-0.028961995728007617,1240.2099578580633
eye_aoi_total_fix_ms__std,眼动,-0.04258057182659414,883.9773148962494
eye_aoi_total_fix_ms__median,眼动,-0.03570505337469165,1231.4010541496248
eye_aoi_total_fix_ms__slope,眼动,-0.016832579399429948,33.040828187105845
eye_aoi_fixation_n__mean,眼动,-0.006762714034198591,1.9615223773713675
eye_aoi_fixation_n__std,眼动,-0.023004171374550353,1.2210179382075166
eye_aoi_fixation_n__median,眼动,-0.0011675654779428335,1.9601757262750485
eye_aoi_fixation_n__slope,眼动,-0.01306800918483586,0.043242198565912555
eye_aoi_fixation_density_per_sec__mean,眼动,-0.00803592054255553,0.0651160369248122
eye_aoi_fixation_density_per_sec__std,眼动,-0.022137646706171132,0.040215148210542534
eye_aoi_fixation_density_per_sec__median,眼动,-0.002342837356770877,0.06395322041036705
eye_aoi_fixation_density_per_sec__slope,眼动,-0.0050801776910052165,0.0014943796142845
eye_aoi_coverage_ratio__mean,眼动,-0.032304379721539656,0.0411194645110049
eye_aoi_coverage_ratio__std,眼动,-0.040500231952079524,0.029505870780853396
eye_aoi_coverage_ratio__median,眼动,-0.04350215462849616,0.04116285429741374
eye_aoi_coverage_ratio__slope,眼动,-0.007947840941491924,0.0010872883619784137
eye_aoi_max_share__mean,眼动,-0.03364724402227015,0.07584490631841635
eye_aoi_max_share__std,眼动,-0.01997757966719993,0.031027290655392212
eye_aoi_max_share__median,眼动,-0.05024446638810942,0.09372286572089022
eye_aoi_max_share__slope,眼动,-0.09350045275472518,0.0031538940681414902
eye_aoi_entropy__mean,眼动,-0.024600652898862707,0.19387184322780127
eye_aoi_entropy__std,眼动,-0.00739463845559607,0.07276798047505849
eye_aoi_entropy__median,眼动,-0.03984740104393869,0.21508321306603467
eye_aoi_entropy__slope,眼动,-0.08458903041628951,0.006465910815824375
eye_aoi_pupil_weighted_mean__mean,眼动,-0.049536637963319086,0.18021653480536812
eye_aoi_pupil_weighted_mean__std,眼动,-0.024623252165387965,0.025896781419526314
eye_aoi_pupil_weighted_mean__median,眼动,-0.05013296840607606,0.17826583508315383
eye_aoi_pupil_weighted_mean__slope,眼动,-0.061915510725101486,0.001246413709756482
blink_count__mean,眼动,-0.03793120191149968,3.0624230604363807
blink_count__std,眼动,-0.06069668498206915,1.3738119476971924
blink_count__median,眼动,-0.038734645640925214,3.0801939455804006
blink_count__slope,眼动,-0.022908142394288955,0.04302032654543593
blink_rate_per_min__mean,眼动,-0.03793120191149968,6.124846120872761
blink_rate_per_min__std,眼动,-0.06069668498206915,2.747623895394385
blink_rate_per_min__median,眼动,-0.038734645640925214,6.160387891160801
blink_rate_per_min__slope,眼动,-0.022908142394288955,0.08604065309087186
blink_duration_mean_ms__mean,眼动,-0.09024257608183595,11.437700754813338
blink_duration_mean_ms__std,眼动,-0.028010614641122533,4.082885761369448
blink_duration_mean_ms__median,眼动,-0.07199685785265197,11.804943348670339
blink_duration_mean_ms__slope,眼动,-0.08307262374584856,0.2238100662135602
blink_duration_std_ms__mean,眼动,-0.10691138502552278,8.56331599503506
blink_duration_std_ms__std,眼动,-0.11632624288958482,5.977734219355136
blink_duration_std_ms__median,眼动,-0.1345746156421943,7.878821763992234
blink_duration_std_ms__slope,眼动,-0.07660935392080392,0.23454206564453062
blink_duration_median_ms__mean,眼动,-0.06978335093768773,10.097791675808597
blink_duration_median_ms__std,眼动,-0.014772622658933532,4.148284289529779
blink_duration_median_ms__median,眼动,-0.05599704698012542,11.564816173473547
blink_duration_median_ms__slope,眼动,-0.05798405472223722,0.19535464798728838
blink_total_duration_ratio__mean,眼动,-0.04816411985923086,0.010595265673682163
blink_total_duration_ratio__std,眼动,-0.06706937221093257,0.005753261562541588
blink_total_duration_ratio__median,眼动,-0.04504022617162495,0.010276269843801498
blink_total_duration_ratio__slope,眼动,-0.027523713655177584,0.00015055912884331
log_action_count_win__mean,行为,-0.11066273375919256,1.1275015484587998
log_action_count_win__std,行为,-0.0568351195297534,0.815935453520006
log_action_count_win__median,行为,-0.06740361059019251,1.4677508763348823
log_action_count_win__slope,行为,-0.012975857093980414,0.04918591430106601
log_unique_device_count_win__mean,行为,-0.09465167927126217,0.21448834556912727
log_unique_device_count_win__std,行为,-0.05518104878563457,0.16126608734895514
log_unique_device_count_win__median,行为,-0.046600987958155704,0.3716818895516781
log_unique_device_count_win__slope,行为,-0.004225992949143942,0.011743787104080828
log_action_density_win__mean,行为,-0.11066273375919256,0.037583384948626654
log_action_density_win__std,行为,-0.05683511952975362,0.027197848450666858
log_action_density_win__median,行为,-0.06740361059019251,0.04892502921116272
log_action_density_win__slope,行为,-0.012975857093980414,0.0016395304767022004
log_correct_action_count_win__mean,行为,-0.06856290222910943,0.693307961729728
log_correct_action_count_win__std,行为,-0.04755785767821097,0.7925685660408525
log_correct_action_count_win__median,行为,-0.04085605260355485,0.3542361797824492
log_correct_action_count_win__slope,行为,-0.008015681351677628,0.036758734510039824
log_error_action_count_win__mean,行为,-0.047333350507539285,0.4984150544566484
log_error_action_count_win__std,行为,-0.0271514523699512,0.7660952831146874
log_error_action_count_win__median,行为,-0.0546088089825314,0.18604403472022854
log_error_action_count_win__slope,行为,-0.0031192741812706704,0.018528457970694155
log_duplicate_action_count_win__mean,行为,-0.0568540565280693,0.24589317709669653
log_duplicate_action_count_win__std,行为,-0.04376463779436257,0.7051382381284368
log_duplicate_action_count_win__median,行为,,0.0
log_duplicate_action_count_win__slope,行为,-0.09074183486705056,0.008315466587192812
log_extra_action_count_win__mean,行为,-0.05467323574680116,0.36287231051684077
log_extra_action_count_win__std,行为,-0.0632907325162213,0.6300178727865671
log_extra_action_count_win__median,行为,-0.03927721208245605,0.03432787152523029
log_extra_action_count_win__slope,行为,-0.06310360556521966,0.0181272886645608
log_disallowed_action_count_win__mean,行为,-0.059911154596781646,0.836885257999572
log_disallowed_action_count_win__std,行为,-0.08136889923661772,0.8815419814290502
log_disallowed_action_count_win__median,行为,-0.0655462901618824,0.6036262010838553
log_disallowed_action_count_win__slope,行为,-0.008517829202965732,0.02930358858417268
log_error_rate_win__mean,行为,-0.05111129296071604,0.12241599281324247
log_error_rate_win__std,行为,-0.04679729145074529,0.09389108824951925
log_error_rate_win__median,行为,-0.07452390100634765,0.1098257425941988
log_error_rate_win__slope,行为,-0.01264252476591654,0.004909406465485934
log_duplicate_rate_win__mean,行为,-0.03807315290289903,0.03641351948719956
log_duplicate_rate_win__std,行为,-0.021541683456477,0.10461083733858129
log_duplicate_rate_win__median,行为,,0.0
log_duplicate_rate_win__slope,行为,-0.08339224783524113,0.0010283098584291355
log_extra_rate_win__mean,行为,-0.03762429136764345,0.052906581457747195
log_extra_rate_win__std,行为,-0.0554560173644012,0.09740128353090147
log_extra_rate_win__median,行为,-0.039277212082455826,0.0038142079472478106
log_extra_rate_win__slope,行为,-0.05781166844306207,0.0021474552784374137
log_unique_step_count_win__mean,行为,-0.10251852070601197,0.23439347437582939
log_unique_step_count_win__std,行为,-0.012908650186433057,0.19639101447545262
log_unique_step_count_win__median,行为,-0.11640044404720262,0.40519279367408495
log_unique_step_count_win__slope,行为,-0.009316910425605451,0.011088084333097496
