feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,0.376021546886244,0.31287302145785767
eeg_frontal_delta_power_z_within_subject__std,脑电,0.04776997052752696,0.29885610507822735
eeg_frontal_delta_power_z_within_subject__median,脑电,0.21338164087686506,0.24521964167584498
eeg_frontal_delta_power_z_within_subject__slope,脑电,-1.386136047055834,0.033138311957020494
eeg_frontal_theta_power_z_within_subject__mean,脑电,0.7759351957187601,0.27845809832484386
eeg_frontal_theta_power_z_within_subject__std,脑电,0.08202406322391143,0.228246869069608
eeg_frontal_theta_power_z_within_subject__median,脑电,0.7640857721828322,0.25215312908360976
eeg_frontal_theta_power_z_within_subject__slope,脑电,-4.308332636017772,0.02977209365633201
eeg_frontal_alpha_power_z_within_subject__mean,脑电,0.7831354931782284,0.28318760354339706
eeg_frontal_alpha_power_z_within_subject__std,脑电,-0.0766223328433735,0.21658977992051906
eeg_frontal_alpha_power_z_within_subject__median,脑电,0.8114065124730814,0.25820008873963013
eeg_frontal_alpha_power_z_within_subject__slope,脑电,-20.21688306317809,0.032821141030661416
eeg_frontal_beta_power_z_within_subject__mean,脑电,0.3273890978664241,0.45652523739836987
eeg_frontal_beta_power_z_within_subject__std,脑电,-0.6008631913237383,0.2782092639548542
eeg_frontal_beta_power_z_within_subject__median,脑电,0.16823033180839864,0.48221987029388
eeg_frontal_beta_power_z_within_subject__slope,脑电,-4.456518866803742,0.03530518379624823
eeg_frontal_gamma_power_z_within_subject__mean,脑电,0.2192835940728468,0.421281636053383
eeg_frontal_gamma_power_z_within_subject__std,脑电,-0.5055924784589043,0.30567569847026366
eeg_frontal_gamma_power_z_within_subject__median,脑电,0.11749801185977515,0.4250147459597883
eeg_frontal_gamma_power_z_within_subject__slope,脑电,-4.378508785131861,0.03824549368587463
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,0.7065935137015333,0.3118599263954205
eeg_frontal_theta_alpha_z_within_subject__std,脑电,0.07370273363047553,0.23607113910283734
eeg_frontal_theta_alpha_z_within_subject__median,脑电,0.6548264671626056,0.3218148553048644
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-9.121674194207614,0.03638546676659612
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,0.3359101552560968,0.46401351335810065
eeg_frontal_beta_alpha_z_within_subject__std,脑电,-0.2637621279295459,0.23387452793485872
