feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,0.044396524515306846,0.5293992081384923
eeg_frontal_delta_power_z_within_subject__std,脑电,-0.015300864481730514,0.3936555403529908
eeg_frontal_delta_power_z_within_subject__median,脑电,0.058948187902274074,0.517958772316894
eeg_frontal_delta_power_z_within_subject__slope,脑电,-0.009280419741098722,0.012432790282970407
eeg_frontal_theta_power_z_within_subject__mean,脑电,0.008268250915912101,0.6807601509763159
eeg_frontal_theta_power_z_within_subject__std,脑电,-0.05067778791055799,0.32667530131503064
eeg_frontal_theta_power_z_within_subject__median,脑电,0.009815378816626752,0.6531484203314594
eeg_frontal_theta_power_z_within_subject__slope,脑电,-0.10738726380384267,0.011319578171657123
eeg_frontal_alpha_power_z_within_subject__mean,脑电,0.10210014619211827,0.6240628231051566
eeg_frontal_alpha_power_z_within_subject__std,脑电,-0.052874587849911725,0.22446444277672034
eeg_frontal_alpha_power_z_within_subject__median,脑电,0.10674233117873155,0.6221544436563382
eeg_frontal_alpha_power_z_within_subject__slope,脑电,-0.07452252255199032,0.00760966478010704
eeg_frontal_beta_power_z_within_subject__mean,脑电,-0.02443391830558639,0.5648814477562494
eeg_frontal_beta_power_z_within_subject__std,脑电,-0.0487418938858879,0.25467697094958225
eeg_frontal_beta_power_z_within_subject__median,脑电,-0.03693587547502819,0.5833708214786404
eeg_frontal_beta_power_z_within_subject__slope,脑电,-0.1172356763827962,0.012557939189561244
eeg_frontal_gamma_power_z_within_subject__mean,脑电,-0.009613618696030057,0.5058398711458273
eeg_frontal_gamma_power_z_within_subject__std,脑电,0.013802965069665718,0.29132438662153787
eeg_frontal_gamma_power_z_within_subject__median,脑电,-0.018716449354524878,0.5044791150168191
eeg_frontal_gamma_power_z_within_subject__slope,脑电,-0.08822842097610684,0.012784900224668064
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,-0.005377275652939328,0.5288401711101296
eeg_frontal_theta_alpha_z_within_subject__std,脑电,-0.01704793490660994,0.25730061965602014
eeg_frontal_theta_alpha_z_within_subject__median,脑电,-0.0017676920720450795,0.5028407874657804
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-0.10978848234921035,0.009778188802798295
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,-0.042515871636656044,0.5681104678569571
eeg_frontal_beta_alpha_z_within_subject__std,脑电,0.004455430222607526,0.22432915189775912
eeg_frontal_beta_alpha_z_within_subject__median,脑电,-0.04337277972717235,0.576075933200518
eeg_frontal_beta_alpha_z_within_subject__slope,脑电,-0.08714272843838788,0.013261341855179368
eeg_central_delta_power_z_within_subject__mean,脑电,-0.008460868285286915,0.48080093523517803
eeg_central_delta_power_z_within_subject__std,脑电,0.010162026877285846,0.3839151456695587
eeg_central_delta_power_z_within_subject__median,脑电,0.02017860355120793,0.44468774901976765
eeg_central_delta_power_z_within_subject__slope,脑电,-0.07918060021459983,0.013692324734866571
eeg_central_theta_power_z_within_subject__mean,脑电,0.014797837778552592,0.49432547241299063
eeg_central_theta_power_z_within_subject__std,脑电,0.004062153020017223,0.2663653923659254
eeg_central_theta_power_z_within_subject__median,脑电,0.0267658990566082,0.5012032729755276
eeg_central_theta_power_z_within_subject__slope,脑电,-0.6419911956401454,0.012318424413208044
eeg_central_alpha_power_z_within_subject__mean,脑电,-0.025437755577450538,0.4026668877643642
eeg_central_alpha_power_z_within_subject__std,脑电,0.035294275368846884,0.25296505508822614
eeg_central_alpha_power_z_within_subject__median,脑电,-0.020110405267691922,0.38832396181177403
eeg_central_alpha_power_z_within_subject__slope,脑电,-0.10787306884504999,0.0073717742949096065
eeg_central_beta_power_z_within_subject__mean,脑电,-0.03978833952506511,0.38144578936592133
eeg_central_beta_power_z_within_subject__std,脑电,0.031873787733918135,0.2930984362858201
eeg_central_beta_power_z_within_subject__median,脑电,-0.062157075545355545,0.37493482297741054
eeg_central_beta_power_z_within_subject__slope,脑电,-0.07971514382536515,0.010682364377428557
eeg_central_gamma_power_z_within_subject__mean,脑电,-0.020336825163423722,0.35885323836466737
eeg_central_gamma_power_z_within_subject__std,脑电,0.06203681080707246,0.3454785762395462
eeg_central_gamma_power_z_within_subject__median,脑电,-0.03816419027082474,0.3231860170072106
eeg_central_gamma_power_z_within_subject__slope,脑电,-0.06947994338534724,0.01092000349000676
eeg_central_theta_alpha_z_within_subject__mean,脑电,0.013242204728059037,0.4122229873836674
eeg_central_theta_alpha_z_within_subject__std,脑电,-0.023033186378011994,0.21848015251603406
eeg_central_theta_alpha_z_within_subject__median,脑电,0.024219085164031484,0.3961122099875519
eeg_central_theta_alpha_z_within_subject__slope,脑电,-0.28868659132721697,0.011835108382374556
eeg_central_beta_alpha_z_within_subject__mean,脑电,-0.025204570854290065,0.372883985269231
eeg_central_beta_alpha_z_within_subject__std,脑电,0.052890634900880085,0.24130332216780742
eeg_central_beta_alpha_z_within_subject__median,脑电,-0.0434193693496554,0.3863360441059127
eeg_central_beta_alpha_z_within_subject__slope,脑电,-0.054783920200035086,0.010412640367269764
eeg_parietal_delta_power_z_within_subject__mean,脑电,-0.024631763955316632,0.5789870637875061
eeg_parietal_delta_power_z_within_subject__std,脑电,-0.026944069326933162,0.354324713093719
eeg_parietal_delta_power_z_within_subject__median,脑电,-0.02102233902809103,0.5541779120700183
eeg_parietal_delta_power_z_within_subject__slope,脑电,-0.08350748675783692,0.009668614629067044
eeg_parietal_theta_power_z_within_subject__mean,脑电,-0.0037519592956569703,0.6060175743461376
eeg_parietal_theta_power_z_within_subject__std,脑电,0.002886430297783349,0.30857611471066476
eeg_parietal_theta_power_z_within_subject__median,脑电,-0.005701706285128116,0.5878477677575312
eeg_parietal_theta_power_z_within_subject__slope,脑电,-0.19343051233918596,0.008295248321471655
eeg_parietal_alpha_power_z_within_subject__mean,脑电,-0.03423980148940409,0.5046481571587523
eeg_parietal_alpha_power_z_within_subject__std,脑电,0.02454972810292244,0.2655933602870236
eeg_parietal_alpha_power_z_within_subject__median,脑电,-0.034523636398521074,0.4904206059729196
eeg_parietal_alpha_power_z_within_subject__slope,脑电,-0.16915595192682154,0.007676610369760603
eeg_parietal_beta_power_z_within_subject__mean,脑电,-0.01673450519490638,0.4466146084702994
eeg_parietal_beta_power_z_within_subject__std,脑电,-0.054697277357032004,0.2691179281038469
eeg_parietal_beta_power_z_within_subject__median,脑电,7.049683633864046e-05,0.4312971041093756
eeg_parietal_beta_power_z_within_subject__slope,脑电,-0.006005440672593565,0.011123527873947518
eeg_parietal_gamma_power_z_within_subject__mean,脑电,-0.04580399293298565,0.401118470461394
eeg_parietal_gamma_power_z_within_subject__std,脑电,-0.04313287956929712,0.30858015680640893
eeg_parietal_gamma_power_z_within_subject__median,脑电,-0.03415465186411959,0.4057326844331621
eeg_parietal_gamma_power_z_within_subject__slope,脑电,0.0015260625289955643,0.012665140724334382
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.027749231228702098,0.4804380010173479
eeg_parietal_theta_alpha_z_within_subject__std,脑电,0.004513045642173696,0.22128932032686763
eeg_parietal_theta_alpha_z_within_subject__median,脑电,0.04565888543319607,0.47486766604482816
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-0.0722236569908632,0.009884121636837332
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,-0.07868367779449859,0.39756626345925566
eeg_parietal_beta_alpha_z_within_subject__std,脑电,-0.06492558624603362,0.2264317516333574
eeg_parietal_beta_alpha_z_within_subject__median,脑电,-0.08302972275919163,0.3862040875644878
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,-0.0012141486224592768,0.011091215311572524
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.04186866884217699,0.463787969779556
eeg_occipital_delta_power_z_within_subject__std,脑电,-0.06064967136751487,0.3403891254847749
eeg_occipital_delta_power_z_within_subject__median,脑电,0.051406856796492706,0.40472942794547895
eeg_occipital_delta_power_z_within_subject__slope,脑电,-0.04469623276179724,0.011539102241433462
eeg_occipital_theta_power_z_within_subject__mean,脑电,-0.01699522837509493,0.45507902583374865
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.06167040478619401,0.21579201553205152
eeg_occipital_theta_power_z_within_subject__median,脑电,-0.010579575056256507,0.42831146750226395
eeg_occipital_theta_power_z_within_subject__slope,脑电,-0.4526471187296792,0.012745608492966054
eeg_occipital_alpha_power_z_within_subject__mean,脑电,-0.018809737837340412,0.5216244729100115
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.08991905949610302,0.21690922447740574
eeg_occipital_alpha_power_z_within_subject__median,脑电,-0.038535810296983275,0.5504732604540141
