feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,0.8270009413889928,0.17490497001042654
eeg_frontal_delta_power_z_within_subject__std,脑电,0.32111069028981376,0.2124227732833429
eeg_frontal_delta_power_z_within_subject__median,脑电,0.8092190421995553,0.12239820155744473
eeg_frontal_delta_power_z_within_subject__slope,脑电,-0.3183452205779671,0.017543247573949653
eeg_frontal_theta_power_z_within_subject__mean,脑电,0.921224258863389,0.15878947925099102
eeg_frontal_theta_power_z_within_subject__std,脑电,0.3915770597109395,0.16228117182672375
eeg_frontal_theta_power_z_within_subject__median,脑电,0.9514301735287489,0.11780799010403611
eeg_frontal_theta_power_z_within_subject__slope,脑电,-0.6405721592502431,0.014469695374204219
eeg_frontal_alpha_power_z_within_subject__mean,脑电,0.9063069684650092,0.18455414785710372
eeg_frontal_alpha_power_z_within_subject__std,脑电,0.40486434391876935,0.13932927668954645
eeg_frontal_alpha_power_z_within_subject__median,脑电,0.9059345650780584,0.1882480830689446
eeg_frontal_alpha_power_z_within_subject__slope,脑电,-5.111876928578569,0.01598235350412064
eeg_frontal_beta_power_z_within_subject__mean,脑电,0.7848243900111228,0.24552211873503957
eeg_frontal_beta_power_z_within_subject__std,脑电,0.2348616361848732,0.17647876763020887
eeg_frontal_beta_power_z_within_subject__median,脑电,0.7456262659544862,0.25093371075504695
eeg_frontal_beta_power_z_within_subject__slope,脑电,-1.2086389849697357,0.01951119257791374
eeg_frontal_gamma_power_z_within_subject__mean,脑电,0.7632984605257109,0.23001730645107876
eeg_frontal_gamma_power_z_within_subject__std,脑电,0.1380846834659124,0.1975637618229315
eeg_frontal_gamma_power_z_within_subject__median,脑电,0.6850659724699204,0.22704770853768919
eeg_frontal_gamma_power_z_within_subject__slope,脑电,-0.9595055493431524,0.020577108646678006
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,0.8909519500283627,0.19287583111565723
eeg_frontal_theta_alpha_z_within_subject__std,脑电,0.462052949616112,0.14954424347240955
eeg_frontal_theta_alpha_z_within_subject__median,脑电,0.8861109271751171,0.18503329949522007
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-1.4063425754393104,0.01647602722383492
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,0.78830685156645,0.2604258654897573
eeg_frontal_beta_alpha_z_within_subject__std,脑电,0.37611083430733483,0.15128958272575063
eeg_frontal_beta_alpha_z_within_subject__median,脑电,0.7381889625690405,0.2654390951611913
eeg_frontal_beta_alpha_z_within_subject__slope,脑电,-0.7990915878176021,0.020554143376650014
eeg_central_delta_power_z_within_subject__mean,脑电,0.7913718325794555,0.20611268912176814
eeg_central_delta_power_z_within_subject__std,脑电,0.3652337531846168,0.20037978388514535
eeg_central_delta_power_z_within_subject__median,脑电,0.7591406159899242,0.16994029129700072
eeg_central_delta_power_z_within_subject__slope,脑电,-1.4531395931031135,0.018484595139320964
eeg_central_theta_power_z_within_subject__mean,脑电,0.8118722069688953,0.21226929856753265
eeg_central_theta_power_z_within_subject__std,脑电,-0.011335138647104115,0.1818388915708183
eeg_central_theta_power_z_within_subject__median,脑电,0.8117323519830679,0.20585738381255594
eeg_central_theta_power_z_within_subject__slope,脑电,-4.112469089776468,0.01770058320370189
eeg_central_alpha_power_z_within_subject__mean,脑电,0.6926063446227071,0.19959753659170393
eeg_central_alpha_power_z_within_subject__std,脑电,0.36792789648908786,0.17162602969373766
eeg_central_alpha_power_z_within_subject__median,脑电,0.6410088323616966,0.1980780171390501
eeg_central_alpha_power_z_within_subject__slope,脑电,-9.935645957494822,0.01755394361142831
eeg_central_beta_power_z_within_subject__mean,脑电,0.6047377978078762,0.2264030713874671
eeg_central_beta_power_z_within_subject__std,脑电,0.4836656756792028,0.1778011903938233
eeg_central_beta_power_z_within_subject__median,脑电,0.44928491244548496,0.24056608527517245
eeg_central_beta_power_z_within_subject__slope,脑电,-4.352236962427161,0.017877754151756884
eeg_central_gamma_power_z_within_subject__mean,脑电,0.5785913537586314,0.21724865813771677
eeg_central_gamma_power_z_within_subject__std,脑电,0.4845275849725369,0.1865661828803046
eeg_central_gamma_power_z_within_subject__median,脑电,0.3419825420675162,0.2202949146578413
eeg_central_gamma_power_z_within_subject__slope,脑电,-1.935288545736062,0.01712366597366865
eeg_central_theta_alpha_z_within_subject__mean,脑电,0.678725185278436,0.22088929707317193
eeg_central_theta_alpha_z_within_subject__std,脑电,-0.05845711244469154,0.1876513705455284
eeg_central_theta_alpha_z_within_subject__median,脑电,0.6222321534121262,0.22684633269314156
eeg_central_theta_alpha_z_within_subject__slope,脑电,-4.108938263406842,0.020704139865442325
eeg_central_beta_alpha_z_within_subject__mean,脑电,0.5870614188374288,0.23543878568461976
eeg_central_beta_alpha_z_within_subject__std,脑电,0.5762567430360548,0.14407902344608872
eeg_central_beta_alpha_z_within_subject__median,脑电,0.48528218985079485,0.23465410144529833
eeg_central_beta_alpha_z_within_subject__slope,脑电,-3.73561445657453,0.01833411798127518
eeg_parietal_delta_power_z_within_subject__mean,脑电,0.8670806477911106,0.17883984333633332
eeg_parietal_delta_power_z_within_subject__std,脑电,0.3578143194549468,0.17182895436435572
eeg_parietal_delta_power_z_within_subject__median,脑电,0.8327472864871002,0.17669490390369327
eeg_parietal_delta_power_z_within_subject__slope,脑电,-0.6164466321604185,0.014828868167497598
eeg_parietal_theta_power_z_within_subject__mean,脑电,0.8729847190196771,0.20546204182563158
eeg_parietal_theta_power_z_within_subject__std,脑电,0.5284375780277027,0.1459428422548135
eeg_parietal_theta_power_z_within_subject__median,脑电,0.8671810884030031,0.19015479919625927
eeg_parietal_theta_power_z_within_subject__slope,脑电,-6.243686592876214,0.01658651862805071
eeg_parietal_alpha_power_z_within_subject__mean,脑电,0.7833217367566313,0.2111027418434277
eeg_parietal_alpha_power_z_within_subject__std,脑电,0.4665576442091013,0.15540984631619215
eeg_parietal_alpha_power_z_within_subject__median,脑电,0.7465682624106735,0.21296396802329282
eeg_parietal_alpha_power_z_within_subject__slope,脑电,-11.599110940495676,0.017840931335761923
eeg_parietal_beta_power_z_within_subject__mean,脑电,0.670229818476427,0.2546331040725066
eeg_parietal_beta_power_z_within_subject__std,脑电,0.4944306153174921,0.15000236605568165
eeg_parietal_beta_power_z_within_subject__median,脑电,0.5681850547288091,0.254762337853932
eeg_parietal_beta_power_z_within_subject__slope,脑电,-3.9445848052652703,0.020920198967284604
eeg_parietal_gamma_power_z_within_subject__mean,脑电,0.560023893275865,0.26697235258994434
eeg_parietal_gamma_power_z_within_subject__std,脑电,0.42352562554125717,0.1740064307845011
eeg_parietal_gamma_power_z_within_subject__median,脑电,0.3988520266194737,0.26851049343400574
eeg_parietal_gamma_power_z_within_subject__slope,脑电,-1.6805758820413619,0.019166365970777085
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.7794757311509846,0.23639896960486279
eeg_parietal_theta_alpha_z_within_subject__std,脑电,0.3910436753081674,0.1433514360328641
eeg_parietal_theta_alpha_z_within_subject__median,脑电,0.8103254817417643,0.2155353266398911
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-5.836822314498438,0.02205792841151398
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,0.5308275774804307,0.2637093002846386
eeg_parietal_beta_alpha_z_within_subject__std,脑电,0.40898389840020155,0.15031871064903454
eeg_parietal_beta_alpha_z_within_subject__median,脑电,0.3862405686693381,0.266513251486685
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,-2.3003449144088677,0.02102502831053683
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.7869508545708924,0.1935232901728596
eeg_occipital_delta_power_z_within_subject__std,脑电,0.16510387088043166,0.21457471462587324
eeg_occipital_delta_power_z_within_subject__median,脑电,0.8381465035683131,0.1575578314926393
eeg_occipital_delta_power_z_within_subject__slope,脑电,-1.4351850391649332,0.019434435556903034
eeg_occipital_theta_power_z_within_subject__mean,脑电,0.7454552881429058,0.21227946120541116
eeg_occipital_theta_power_z_within_subject__std,脑电,0.26132479102044814,0.13966050648696848
eeg_occipital_theta_power_z_within_subject__median,脑电,0.7506082188220993,0.1995547109843138
eeg_occipital_theta_power_z_within_subject__slope,脑电,-2.264168682806565,0.01829669383862396
eeg_occipital_alpha_power_z_within_subject__mean,脑电,0.6921789446015034,0.29202955435461825
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.11806697144702882,0.18915621952802836
eeg_occipital_alpha_power_z_within_subject__median,脑电,0.7472734706730413,0.25974197933671495
eeg_occipital_alpha_power_z_within_subject__slope,脑电,-0.7673376803715009,0.016566229575461385
eeg_occipital_beta_power_z_within_subject__mean,脑电,0.6481585483003892,0.32415920671082205
eeg_occipital_beta_power_z_within_subject__std,脑电,-0.0070465649878230785,0.20385663379832294
eeg_occipital_beta_power_z_within_subject__median,脑电,0.6831742253900057,0.3047803139756149
eeg_occipital_beta_power_z_within_subject__slope,脑电,-0.5140735563782879,0.01777137836778362
eeg_occipital_gamma_power_z_within_subject__mean,脑电,0.6364370348221591,0.3376607540032335
eeg_occipital_gamma_power_z_within_subject__std,脑电,0.010546513466850871,0.1927152837896621
eeg_occipital_gamma_power_z_within_subject__median,脑电,0.631332612367467,0.32920773121490526
eeg_occipital_gamma_power_z_within_subject__slope,脑电,-0.4694709820573446,0.01798852858982143
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,0.7370753387214897,0.25807173935543276
eeg_occipital_theta_alpha_z_within_subject__std,脑电,0.3898559032359543,0.12562927972512317
eeg_occipital_theta_alpha_z_within_subject__median,脑电,0.7001373873425041,0.2702348780045933
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-5.882307490720401,0.02010508833899967
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,0.42338907809433657,0.25502750433484866
eeg_occipital_beta_alpha_z_within_subject__std,脑电,0.3445155562435871,0.12179586588033713
eeg_occipital_beta_alpha_z_within_subject__median,脑电,0.41403079469663595,0.253883229469312
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,-4.036943890285136,0.01922186049788073
hr_mean__mean,心率,0.9844596082605642,0.8292650518412719
hr_mean__std,心率,0.7201962881007775,0.4580334845022885
hr_mean__median,心率,0.9798396733527677,0.8823461091753797
hr_mean__slope,心率,-13.267330071320401,0.11269435050107295
hr_std__mean,心率,0.7409494366193581,0.20015602722001302
hr_std__std,心率,0.7395824821678174,0.12494944409214881
hr_std__median,心率,0.5561432239890652,0.23268057353015792
hr_std__slope,心率,-6.662853868511503,0.030418026800734407
hr_min__mean,心率,0.9851542892500957,0.7847008519503805
hr_min__std,心率,0.6375370799527427,0.44562378976218875
hr_min__median,心率,0.9761676050856892,0.823170731707317
hr_min__slope,心率,-26.0706988277511,0.11824912751664877
hr_max__mean,心率,0.9808207145102882,0.9538375000487392
hr_max__std,心率,0.7874842686446007,0.48987182236166515
hr_max__median,心率,0.9665663818013669,1.1219512195121952
