feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,-0.04040638546527053,0.5551894408902954
eeg_frontal_delta_power_z_within_subject__std,脑电,-0.04282815431889464,0.40377551204560225
eeg_frontal_delta_power_z_within_subject__median,脑电,-0.04343657879935536,0.5417796030339365
eeg_frontal_delta_power_z_within_subject__slope,脑电,-0.028586814386159398,0.013821629930282759
eeg_frontal_theta_power_z_within_subject__mean,脑电,-0.07710209288801928,0.7098008707954406
eeg_frontal_theta_power_z_within_subject__std,脑电,-0.041948543057252596,0.32391366859789694
eeg_frontal_theta_power_z_within_subject__median,脑电,-0.0743284208109447,0.6871205146760355
eeg_frontal_theta_power_z_within_subject__slope,脑电,-0.1496960341228819,0.01182019693101141
eeg_frontal_alpha_power_z_within_subject__mean,脑电,0.0016747657682124606,0.6645650246150369
eeg_frontal_alpha_power_z_within_subject__std,脑电,-0.06126719226087651,0.22835281609680805
eeg_frontal_alpha_power_z_within_subject__median,脑电,0.004415924224053347,0.6659879017454345
eeg_frontal_alpha_power_z_within_subject__slope,脑电,-0.11786134297314943,0.0077932908481973375
eeg_frontal_beta_power_z_within_subject__mean,脑电,-0.040844763692360564,0.5647169959341899
eeg_frontal_beta_power_z_within_subject__std,脑电,-0.04689743045200179,0.25703639388081523
eeg_frontal_beta_power_z_within_subject__median,脑电,-0.06400859354935418,0.5857203582883204
eeg_frontal_beta_power_z_within_subject__slope,脑电,-0.18932513228865577,0.013497773063601773
eeg_frontal_gamma_power_z_within_subject__mean,脑电,-0.023612089548420423,0.5050253648828174
eeg_frontal_gamma_power_z_within_subject__std,脑电,0.018924309548223883,0.2931884340009309
eeg_frontal_gamma_power_z_within_subject__median,脑电,-0.04247565510385698,0.5108816638629469
eeg_frontal_gamma_power_z_within_subject__slope,脑电,-0.13899531176700775,0.013559371269571577
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,-0.011828217289215681,0.5284480451994175
eeg_frontal_theta_alpha_z_within_subject__std,脑电,-0.038401230344698334,0.25911496600983913
eeg_frontal_theta_alpha_z_within_subject__median,脑电,-0.01172575026422984,0.5007219078660514
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-0.09022465459644069,0.009820326674538294
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,-0.07148612941095367,0.5836231065226891
eeg_frontal_beta_alpha_z_within_subject__std,脑电,-0.051790168571972606,0.23238538168275338
eeg_frontal_beta_alpha_z_within_subject__median,脑电,-0.06634220591113182,0.5873007506528882
eeg_frontal_beta_alpha_z_within_subject__slope,脑电,-0.12466440161782977,0.01383598290414338
eeg_central_delta_power_z_within_subject__mean,脑电,-0.09058104084783203,0.5073104687073614
eeg_central_delta_power_z_within_subject__std,脑电,-0.023214466203808737,0.38851346971870704
eeg_central_delta_power_z_within_subject__median,脑电,-0.06975754251562094,0.46102416692463255
eeg_central_delta_power_z_within_subject__slope,脑电,-0.06355005154658389,0.01427430263047716
eeg_central_theta_power_z_within_subject__mean,脑电,-0.04026080748936134,0.5073044757990117
eeg_central_theta_power_z_within_subject__std,脑电,-0.0036903861110295644,0.2661947554441353
eeg_central_theta_power_z_within_subject__median,脑电,-0.024666324686932306,0.5079326796425961
eeg_central_theta_power_z_within_subject__slope,脑电,-0.5960171521935016,0.01239219964364497
eeg_central_alpha_power_z_within_subject__mean,脑电,-0.021836360207790673,0.40426462168586014
eeg_central_alpha_power_z_within_subject__std,脑电,0.02516806478302791,0.25394282294332227
eeg_central_alpha_power_z_within_subject__median,脑电,-0.018701844669546164,0.38489198163513016
eeg_central_alpha_power_z_within_subject__slope,脑电,-0.13737368232366198,0.007461439258758558
eeg_central_beta_power_z_within_subject__mean,脑电,-0.010593433697002608,0.37833907046452697
eeg_central_beta_power_z_within_subject__std,脑电,0.01080790258691533,0.2952074280191895
eeg_central_beta_power_z_within_subject__median,脑电,-0.03678959006124782,0.3690349119333104
eeg_central_beta_power_z_within_subject__slope,脑电,-0.11893986727950301,0.010803559615231653
eeg_central_gamma_power_z_within_subject__mean,脑电,0.0010884949788554366,0.35762917212396667
eeg_central_gamma_power_z_within_subject__std,脑电,0.04235845002855143,0.3510134635447348
eeg_central_gamma_power_z_within_subject__median,脑电,-0.016120945151794963,0.31820474183578795
eeg_central_gamma_power_z_within_subject__slope,脑电,-0.11703751994770273,0.011032927130356876
eeg_central_theta_alpha_z_within_subject__mean,脑电,0.04045615619925247,0.4007585805350059
eeg_central_theta_alpha_z_within_subject__std,脑电,-0.01759136933127614,0.21787153570177262
eeg_central_theta_alpha_z_within_subject__median,脑电,0.06408460004627181,0.38402450741604116
eeg_central_theta_alpha_z_within_subject__slope,脑电,-0.2745846504530416,0.011753982615703241
eeg_central_beta_alpha_z_within_subject__mean,脑电,-0.03309104083400238,0.37338328020438394
eeg_central_beta_alpha_z_within_subject__std,脑电,0.049127206536881296,0.24297590918554413
eeg_central_beta_alpha_z_within_subject__median,脑电,-0.05383133071759105,0.38526713725617423
