feature,modality,r2,mae
eeg_parietal_beta_power_z_within_subject__slope,脑电,0.5488881861884802,0.008742326817054223
eeg_parietal_gamma_power_z_within_subject__mean,脑电,0.6639699503614735,0.233620887380602
eeg_parietal_gamma_power_z_within_subject__std,脑电,0.31186542803295847,0.2312050521291164
eeg_parietal_gamma_power_z_within_subject__median,脑电,0.6280485265726695,0.2578473301957536
eeg_parietal_gamma_power_z_within_subject__slope,脑电,0.5741975958999246,0.008989841282566143
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.7502271352399105,0.23778718917676742
eeg_parietal_theta_alpha_z_within_subject__std,脑电,0.2594813820841617,0.1920503789398332
eeg_parietal_theta_alpha_z_within_subject__median,脑电,0.6925734062808063,0.26961997439663205
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,0.04547783012028317,0.011767459443037927
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,0.5413408411401753,0.2558884200560181
eeg_parietal_beta_alpha_z_within_subject__std,脑电,0.011070329824558023,0.22251795518512105
eeg_parietal_beta_alpha_z_within_subject__median,脑电,0.4455954567499384,0.2853927011148359
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,0.42141478868783,0.009858540794551757
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.599948744532167,0.29870541126227335
eeg_occipital_delta_power_z_within_subject__std,脑电,0.15919296519636073,0.28924211828291013
eeg_occipital_delta_power_z_within_subject__median,脑电,0.5654900483552163,0.28353830140018577
eeg_occipital_delta_power_z_within_subject__slope,脑电,-1.9193722841885128,0.019738533081819602
eeg_occipital_theta_power_z_within_subject__mean,脑电,0.7545784202986046,0.22458054053848758
eeg_occipital_theta_power_z_within_subject__std,脑电,0.34792840747173504,0.16998558586762733
eeg_occipital_theta_power_z_within_subject__median,脑电,0.8644867921609123,0.1536300994961734
eeg_occipital_theta_power_z_within_subject__slope,脑电,-1.137538650782267,0.015276775252138044
eeg_occipital_alpha_power_z_within_subject__mean,脑电,0.7673798941361119,0.25252424002282864
eeg_occipital_alpha_power_z_within_subject__std,脑电,0.12361363911571932,0.18442925242980843
eeg_occipital_alpha_power_z_within_subject__median,脑电,0.7860429015513042,0.24049144028973207
eeg_occipital_alpha_power_z_within_subject__slope,脑电,-2.8771906038149555,0.019064500554837487
eeg_occipital_beta_power_z_within_subject__mean,脑电,0.7539520376117979,0.26368848907942805
eeg_occipital_beta_power_z_within_subject__std,脑电,0.3338519905027446,0.17118414017007672
eeg_occipital_beta_power_z_within_subject__median,脑电,0.8496309581395789,0.211617270335041
eeg_occipital_beta_power_z_within_subject__slope,脑电,-1.1659412956548172,0.017815877356235004
eeg_occipital_gamma_power_z_within_subject__mean,脑电,0.6839136071406869,0.2829838371257844
eeg_occipital_gamma_power_z_within_subject__std,脑电,0.0887376397481533,0.19595433782254476
eeg_occipital_gamma_power_z_within_subject__median,脑电,0.763425931535813,0.2626096712838707
eeg_occipital_gamma_power_z_within_subject__slope,脑电,-0.9919935454356199,0.016777828053200324
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,0.4259312100573528,0.3557832113999473
eeg_occipital_theta_alpha_z_within_subject__std,脑电,0.14835403313389173,0.15583083842035955
eeg_occipital_theta_alpha_z_within_subject__median,脑电,0.5739943824201731,0.31438374331445207
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-2.073805893474237,0.01446210451595613
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,0.5868230305419588,0.21502222584363248
eeg_occipital_beta_alpha_z_within_subject__std,脑电,0.2850014913660238,0.13397584918352778
eeg_occipital_beta_alpha_z_within_subject__median,脑电,0.5234697826378171,0.23109573055554491
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,-0.30186778828089733,0.011158748792240939
hr_mean__mean,心率,0.9408950260933653,1.7109627593225527
hr_mean__std,心率,0.6948741698538565,0.47687211519542533
hr_mean__median,心率,0.9503787249831062,1.506837293329819
hr_mean__slope,心率,-0.12240842315115175,0.043649776858530116
hr_std__mean,心率,0.6557833572414111,0.24304650333496844
hr_std__std,心率,0.63238481176695,0.16427605344576188
hr_std__median,心率,0.5629051279837332,0.2645916278373348
hr_std__slope,心率,0.15491204111501056,0.012728683343075408
hr_min__mean,心率,0.944792566828268,1.5762320993730181
hr_min__std,心率,0.4950807949801075,0.5721361541561247
hr_min__median,心率,0.9457338896378195,1.523703867553503
hr_min__slope,心率,-0.19333680627701022,0.03873012285436815
hr_max__mean,心率,0.922929011399658,1.9795508173072816
hr_max__std,心率,0.7118236696219257,0.5876431516915774
hr_max__median,心率,0.9258020818922932,1.9428970031000574
hr_max__slope,心率,0.09002629793688999,0.048293994660684576
hr_slope_bpm_per_min__mean,心率,-0.17308688099534564,1.1759807368085025
hr_slope_bpm_per_min__std,心率,0.7065521633936289,1.5647796582892275
hr_slope_bpm_per_min__median,心率,-0.2329068901174658,1.409185047565024
hr_slope_bpm_per_min__slope,心率,-3.674521768342079,0.29953946078184723
eye_pupil_filtered_mean__mean,眼动,0.8915098918615085,0.060696352878733414
eye_pupil_filtered_mean__std,眼动,0.17296819105655203,0.02106726577938299
eye_pupil_filtered_mean__median,眼动,0.8982472077884067,0.05823955249002041
eye_pupil_filtered_mean__slope,眼动,-0.6140737486664185,0.0012984122660018018
eye_pupil_filtered_std__mean,眼动,0.7633673279776922,0.01707266248638835
eye_pupil_filtered_std__std,眼动,0.1801428436320146,0.010259022376065052
eye_pupil_filtered_std__median,眼动,0.7827659880129341,0.01732148307957698
eye_pupil_filtered_std__slope,眼动,-0.4162201269071599,0.0006474333819038844
eye_valid_ratio__mean,眼动,0.787589740915166,0.021513121890646143
eye_valid_ratio__std,眼动,0.6770602316520643,0.015565506452826389
eye_valid_ratio__median,眼动,0.7480857812842852,0.02410296804899618
eye_valid_ratio__slope,眼动,0.2206668245438751,0.0006692697881484281
eye_fixation_ratio__mean,眼动,0.8778944521893486,0.01990756062424422
eye_fixation_ratio__std,眼动,0.09956061528356808,0.017142512731564283
eye_fixation_ratio__median,眼动,0.9091948526607512,0.01733880596393324
eye_fixation_ratio__slope,眼动,-0.8315343366394745,0.0007321726051252987
eye_saccade_ratio__mean,眼动,0.8547139694416491,0.011195858954187038
eye_saccade_ratio__std,眼动,-0.26869068781510697,0.008775906868237784
eye_saccade_ratio__median,眼动,0.8783146528443732,0.010152840700167864
eye_saccade_ratio__slope,眼动,-3.167423109968393,0.0004921149083528799
eye_eyes_not_found_ratio__mean,眼动,0.8398735182315372,0.004818182935482645
eye_eyes_not_found_ratio__std,眼动,0.6650011253659796,0.006364653283247991
eye_eyes_not_found_ratio__median,眼动,0.8916879706545654,0.003590857660356722
eye_eyes_not_found_ratio__slope,眼动,0.3603085229839893,0.000284861777997742
eye_aoi_interval_n__mean,眼动,0.5954909917709426,1.250991169784824
eye_aoi_interval_n__std,眼动,0.5780919540153728,0.6252967613307748
eye_aoi_interval_n__median,眼动,0.5665549117302435,1.6029118699077516
eye_aoi_interval_n__slope,眼动,-0.19660174061172153,0.044382493936665234
eye_aoi_unique_hit_n__mean,眼动,0.767552580669217,0.3652643644074708
eye_aoi_unique_hit_n__std,眼动,0.3476403631887147,0.24928546372653787
eye_aoi_unique_hit_n__median,眼动,0.46226184132241355,0.6361759313248323
eye_aoi_unique_hit_n__slope,眼动,0.4836225131655695,0.016261180930546282
eye_aoi_total_fix_ms__mean,眼动,0.6232521065633922,700.7439865072021
eye_aoi_total_fix_ms__std,眼动,0.4336713722266977,658.4711069499248
eye_aoi_total_fix_ms__median,眼动,0.7366367279915995,538.6577633383858
eye_aoi_total_fix_ms__slope,眼动,0.3804157375834356,28.417332746080852
eye_aoi_fixation_n__mean,眼动,0.7647510960209735,0.9136784291103046
eye_aoi_fixation_n__std,眼动,0.5477938886722413,0.7406355873116686
eye_aoi_fixation_n__median,眼动,0.7952056505523613,0.8126942108820865
eye_aoi_fixation_n__slope,眼动,0.5067291972046157,0.034681940288853616
eye_aoi_fixation_density_per_sec__mean,眼动,0.7706634597160691,0.02973684615689479
eye_aoi_fixation_density_per_sec__std,眼动,0.5093693812572101,0.025322479781035884
eye_aoi_fixation_density_per_sec__median,眼动,0.7983851025219835,0.025971255974507102
eye_aoi_fixation_density_per_sec__slope,眼动,0.47280703943111435,0.001206749173258199
eye_aoi_coverage_ratio__mean,眼动,0.6251564293059297,0.02323994119178034
eye_aoi_coverage_ratio__std,眼动,0.43718406567521473,0.02183593775596852
eye_aoi_coverage_ratio__median,眼动,0.707313087089638,0.018261510482585924
eye_aoi_coverage_ratio__slope,眼动,0.36752599963066945,0.0009485826823087292
eye_aoi_max_share__mean,眼动,0.6018158695408434,0.04997175065660395
eye_aoi_max_share__std,眼动,0.09901282243841558,0.027945627519941955
eye_aoi_max_share__median,眼动,0.5450383438278891,0.0685713525453363
eye_aoi_max_share__slope,眼动,0.4428798196192397,0.0026794267464443047
eye_aoi_entropy__mean,眼动,0.6154599962215839,0.12086609425169362
eye_aoi_entropy__std,眼动,0.34650940631209426,0.059074063634374424
eye_aoi_entropy__median,眼动,0.5228791798823207,0.14423752274712714
eye_aoi_entropy__slope,眼动,0.4439111619570324,0.005526667603707063
eye_aoi_pupil_weighted_mean__mean,眼动,0.9147782376169314,0.05926230688923057
eye_aoi_pupil_weighted_mean__std,眼动,0.2624176116248075,0.01981520516758204
eye_aoi_pupil_weighted_mean__median,眼动,0.9199291241113159,0.05551103533925148
eye_aoi_pupil_weighted_mean__slope,眼动,0.12919720276594604,0.001031741512110522
blink_count__mean,眼动,0.8709701098373218,0.9463071183526607
blink_count__std,眼动,0.5883760026401668,0.842695422857722
blink_count__median,眼动,0.8222629792416111,1.1271601894439471
blink_count__slope,眼动,-0.11701528642053649,0.03925454052828193
blink_rate_per_min__mean,眼动,0.8709701098373218,1.8926142367053214
blink_rate_per_min__std,眼动,0.5883760026401668,1.685390845715444
blink_rate_per_min__median,眼动,0.8222629792416111,2.2543203788878943
blink_rate_per_min__slope,眼动,-0.11701528642053649,0.07850908105656386
blink_duration_mean_ms__mean,眼动,0.8493475300692926,4.637386111633204
blink_duration_mean_ms__std,眼动,0.21211187189157665,4.075316440513403
blink_duration_mean_ms__median,眼动,0.846243434524832,4.544152613112552
blink_duration_mean_ms__slope,眼动,-1.118914491176128,0.296610838684254
blink_duration_std_ms__mean,眼动,0.7458876460002946,4.687813995734218
blink_duration_std_ms__std,眼动,-0.4002169081191882,6.629375171529073
blink_duration_std_ms__median,眼动,0.7563624407126901,4.075720511016049
blink_duration_std_ms__slope,眼动,-0.841219048961571,0.32797558448073766
blink_duration_median_ms__mean,眼动,0.7795069970323303,4.859227864625646
blink_duration_median_ms__std,眼动,0.3391334267321001,3.5810743407173433
blink_duration_median_ms__median,眼动,0.6618988778719478,6.45981229942386
blink_duration_median_ms__slope,眼动,-0.04310723543474548,0.20903690887835913
blink_total_duration_ratio__mean,眼动,0.9424889784662968,0.0023061213825217187
blink_total_duration_ratio__std,眼动,0.7404318730603445,0.0027241040181596125
blink_total_duration_ratio__median,眼动,0.9055405976770853,0.0028084577271418124
blink_total_duration_ratio__slope,眼动,0.5154687311048415,0.00011133738380949324
log_action_count_win__mean,行为,0.6249391440315675,0.6751682705257063
log_action_count_win__std,行为,0.7069312941238626,0.4222967733886798
log_action_count_win__median,行为,0.5571359288374003,0.9196037373800249
log_action_count_win__slope,行为,0.23462148980244069,0.049637502938054655
log_unique_device_count_win__mean,行为,0.4594815589257589,0.15606842839921617
log_unique_device_count_win__std,行为,0.6105238751614954,0.09315698059305041
log_unique_device_count_win__median,行为,0.28306243054135694,0.3113979566139651
log_unique_device_count_win__slope,行为,0.4018611690227336,0.010004076991842182
log_action_density_win__mean,行为,0.6249391440315677,0.022505609017523534
log_action_density_win__std,行为,0.7069312941238628,0.014076559112955994
log_action_density_win__median,行为,0.5571359288374002,0.0306534579126675
log_action_density_win__slope,行为,0.2346214898024408,0.0016545834312684878
log_correct_action_count_win__mean,行为,0.47263276174359337,0.5496651563985504
log_correct_action_count_win__std,行为,0.4997039843730575,0.5587842770881529
log_correct_action_count_win__median,行为,0.4849000364433642,0.48110560064318414
log_correct_action_count_win__slope,行为,-0.39171447382671176,0.04777180907172747
log_error_action_count_win__mean,行为,0.7986727659463727,0.18932550641742404
log_error_action_count_win__std,行为,0.7477667933930501,0.3277327297456518
log_error_action_count_win__median,行为,-0.3257528950731281,0.20553805096519465
log_error_action_count_win__slope,行为,0.2538855515835631,0.0163942217462543
log_duplicate_action_count_win__mean,行为,-0.08441574818515463,0.19196188324198526
log_duplicate_action_count_win__std,行为,-0.26459046524457985,0.5872379029476584
log_duplicate_action_count_win__median,行为,,0.0
log_duplicate_action_count_win__slope,行为,-0.6814080424962605,0.010495822195950001
log_extra_action_count_win__mean,行为,0.5068158507976932,0.20337027419493475
log_extra_action_count_win__std,行为,0.5846871798615974,0.4006739587748182
log_extra_action_count_win__median,行为,-0.09908223752938294,0.032513838992672725
log_extra_action_count_win__slope,行为,0.3985561026169878,0.011281311130121686
log_disallowed_action_count_win__mean,行为,0.7833389149608798,0.34195665297321265
log_disallowed_action_count_win__std,行为,0.6040137798000977,0.5189097283132403
log_disallowed_action_count_win__median,行为,0.688970977650813,0.2786641439767089
log_disallowed_action_count_win__slope,行为,0.2427258144819211,0.024122311449146023
log_error_rate_win__mean,行为,0.7570521846089564,0.05214498201911791
log_error_rate_win__std,行为,0.5907916229325945,0.0627451689592789
log_error_rate_win__median,行为,0.5539005878477258,0.051259108930783066
log_error_rate_win__slope,行为,0.15097743206251146,0.004789787392524987
log_duplicate_rate_win__mean,行为,0.024274440410288922,0.027220330386943214
log_duplicate_rate_win__std,行为,-0.16021143834976326,0.07936505670773797
log_duplicate_rate_win__median,行为,,0.0
log_duplicate_rate_win__slope,行为,-1.0879876507693442,0.001334496528253388
log_extra_rate_win__mean,行为,0.21315572457211318,0.038776280991407855
log_extra_rate_win__std,行为,0.19510184085662596,0.0790923084630211
log_extra_rate_win__median,行为,-0.09908223752938361,0.0036126487769636358
log_extra_rate_win__slope,行为,0.2568434811735729,0.0017266908357078362
log_unique_step_count_win__mean,行为,0.593890346181092,0.15347341734582967
log_unique_step_count_win__std,行为,0.6618528199773233,0.10495801048265455
log_unique_step_count_win__median,行为,0.07275058717785432,0.3151146107197499
log_unique_step_count_win__slope,行为,0.010131604268687089,0.011847571677089951
