feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,-0.3868028925030518,0.6058089780520822
eeg_frontal_delta_power_z_within_subject__std,脑电,-0.0905854740772547,0.412787343317918
eeg_frontal_delta_power_z_within_subject__median,脑电,-0.3598929732257883,0.5820149238932016
eeg_frontal_delta_power_z_within_subject__slope,脑电,-0.04632072483185801,0.014859367925811
eeg_frontal_theta_power_z_within_subject__mean,脑电,-0.3332120387506672,0.7508004902969067
eeg_frontal_theta_power_z_within_subject__std,脑电,-0.0849149722376108,0.32899346093951404
eeg_frontal_theta_power_z_within_subject__median,脑电,-0.32902680648731764,0.7161580213070837
eeg_frontal_theta_power_z_within_subject__slope,脑电,-0.11259196803292326,0.011904736346901973
eeg_frontal_alpha_power_z_within_subject__mean,脑电,-0.19358421207704946,0.694030496666976
eeg_frontal_alpha_power_z_within_subject__std,脑电,-0.08971719529632871,0.23671011540943185
eeg_frontal_alpha_power_z_within_subject__median,脑电,-0.1803405330887895,0.6906386267831359
eeg_frontal_alpha_power_z_within_subject__slope,脑电,-0.16519131733520886,0.008117386230685265
eeg_frontal_beta_power_z_within_subject__mean,脑电,-0.11953017153507073,0.5870114256238923
eeg_frontal_beta_power_z_within_subject__std,脑电,-0.06651920867643368,0.26007626697181746
eeg_frontal_beta_power_z_within_subject__median,脑电,-0.1029300154588435,0.5961762391503012
eeg_frontal_beta_power_z_within_subject__slope,脑电,-0.0807778077357657,0.012809617424425605
eeg_frontal_gamma_power_z_within_subject__mean,脑电,-0.04196956391550133,0.520527921755744
eeg_frontal_gamma_power_z_within_subject__std,脑电,-0.035654403799689094,0.2951955418667892
eeg_frontal_gamma_power_z_within_subject__median,脑电,-0.015324692538537077,0.514287719795856
eeg_frontal_gamma_power_z_within_subject__slope,脑电,-0.05697629182489883,0.013109065663107065
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,-0.1873965237624835,0.5557552816077528
eeg_frontal_theta_alpha_z_within_subject__std,脑电,-0.06102150579953225,0.26456771826411407
eeg_frontal_theta_alpha_z_within_subject__median,脑电,-0.18326230334028715,0.5293648495537555
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-0.02654826850630898,0.009389701905806744
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,-0.11131677254708672,0.5955585909286748
eeg_frontal_beta_alpha_z_within_subject__std,脑电,-0.028258266490622574,0.23212182006111895
eeg_frontal_beta_alpha_z_within_subject__median,脑电,-0.09152148066844012,0.5957270071676211
eeg_frontal_beta_alpha_z_within_subject__slope,脑电,-0.05951703526061247,0.013155269309353193
eeg_central_delta_power_z_within_subject__mean,脑电,-0.12729223994923955,0.5231773557225202
eeg_central_delta_power_z_within_subject__std,脑电,-0.04045778515328369,0.38956077567307257
