feature,modality,r2,mae
eeg_parietal_beta_power_z_within_subject__slope,脑电,-13.371841724539296,0.03949384890307888
eeg_parietal_gamma_power_z_within_subject__mean,脑电,-0.020369613320567526,0.3899401260819903
eeg_parietal_gamma_power_z_within_subject__std,脑电,0.05001387765203846,0.24974244621458358
eeg_parietal_gamma_power_z_within_subject__median,脑电,-0.5131095958479182,0.4231809057444251
eeg_parietal_gamma_power_z_within_subject__slope,脑电,-8.478686789173091,0.0362608560213921
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.5992913557231019,0.32876335842107246
eeg_parietal_theta_alpha_z_within_subject__std,脑电,-0.1173171697790758,0.2057388043296037
eeg_parietal_theta_alpha_z_within_subject__median,脑电,0.5718908497420483,0.31867802545620655
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-8.95311079151289,0.034898536205785015
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,-0.06470377696509022,0.39879865720530955
eeg_parietal_beta_alpha_z_within_subject__std,脑电,-0.0006406988054885598,0.21043889595258142
eeg_parietal_beta_alpha_z_within_subject__median,脑电,-0.5222513270670712,0.4224307688714807
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,-11.578538943502465,0.04179193919999163
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.5794563396305213,0.28716467827673775
eeg_occipital_delta_power_z_within_subject__std,脑电,-0.13635725304301283,0.2772715615416294
eeg_occipital_delta_power_z_within_subject__median,脑电,0.6922772966341298,0.22581472581886505
eeg_occipital_delta_power_z_within_subject__slope,脑电,-13.065245386398955,0.03523501338141583
eeg_occipital_theta_power_z_within_subject__mean,脑电,0.5285717307377074,0.2977184888751896
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.08590982338229036,0.20091363786138858
eeg_occipital_theta_power_z_within_subject__median,脑电,0.5145752624850868,0.2791383953471117
eeg_occipital_theta_power_z_within_subject__slope,脑电,-16.192126059918706,0.03562671041873663
eeg_occipital_alpha_power_z_within_subject__mean,脑电,0.43786447314758203,0.3870473492305693
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.6921241677346901,0.2472648707207653
eeg_occipital_alpha_power_z_within_subject__median,脑电,0.5075570835986509,0.35311348644230073
eeg_occipital_alpha_power_z_within_subject__slope,脑电,-5.975608991221539,0.028981619312232094
eeg_occipital_beta_power_z_within_subject__mean,脑电,0.34630798336834523,0.41616337559787797
eeg_occipital_beta_power_z_within_subject__std,脑电,-0.6136163749626848,0.2655177388862696
eeg_occipital_beta_power_z_within_subject__median,脑电,0.19247405805983464,0.43384198493063375
eeg_occipital_beta_power_z_within_subject__slope,脑电,-7.151124903323945,0.03425888410727461
eeg_occipital_gamma_power_z_within_subject__mean,脑电,0.3381456405696044,0.4329989351219471
eeg_occipital_gamma_power_z_within_subject__std,脑电,-0.5882195701325819,0.2599536064403545
eeg_occipital_gamma_power_z_within_subject__median,脑电,0.14767054460801454,0.4564203787172679
eeg_occipital_gamma_power_z_within_subject__slope,脑电,-5.440855282199961,0.03148424763247336
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,0.43099788035886355,0.37189342538868625
eeg_occipital_theta_alpha_z_within_subject__std,脑电,-0.1977001728546801,0.18615754321464065
eeg_occipital_theta_alpha_z_within_subject__median,脑电,0.41863968813939434,0.3630073706138024
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-13.315633175968765,0.031333656358462844
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,-0.37529553685484984,0.39181442778839204
eeg_occipital_beta_alpha_z_within_subject__std,脑电,-0.5045252425149731,0.19277925530034384
eeg_occipital_beta_alpha_z_within_subject__median,脑电,-0.34538230085349175,0.38279467980471515
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,-9.594323942430012,0.028791289445687977
hr_mean__mean,心率,0.9499514660430075,1.4810387296490337
hr_mean__std,心率,0.45182158041708165,0.6394294504301788
hr_mean__median,心率,0.9313949853690627,1.6413580246913588
hr_mean__slope,心率,-27.155067021212425,0.17713090150787525
hr_std__mean,心率,0.1690282938618809,0.3440628666761951
hr_std__std,心率,0.5075700695174885,0.18788334778122331
hr_std__median,心率,-0.9148103703590869,0.41682824833696674
hr_std__slope,心率,-96.27092179950931,0.07767462773185145
hr_min__mean,心率,0.9528883523116972,1.388714646172404
hr_min__std,心率,0.45288164622135973,0.5756493739474391
hr_min__median,心率,0.9345768880800728,1.4814814814814814
hr_min__slope,心率,-73.48619003429117,0.20361782390156716
hr_max__mean,心率,0.939169994102167,1.7172842230457293
hr_max__std,心率,0.30315234329314267,0.8297835353711912
hr_max__median,心率,0.8794316428234492,1.9938271604938271
hr_max__slope,心率,-19.0108614904998,0.17515976834449332
hr_slope_bpm_per_min__mean,心率,-4.384966809886008,2.4922316485946068
hr_slope_bpm_per_min__std,心率,0.19988704733063767,2.4801263920062504
hr_slope_bpm_per_min__median,心率,-5.275138184244618,2.816921016891751
hr_slope_bpm_per_min__slope,心率,-50.41848227284713,0.59311488209623
eye_pupil_filtered_mean__mean,眼动,0.9671256027210843,0.0329697394229476
eye_pupil_filtered_mean__std,眼动,0.024157358369588655,0.0205282522643981
eye_pupil_filtered_mean__median,眼动,0.9655440219623179,0.03234027581078197
eye_pupil_filtered_mean__slope,眼动,-11.791575435349495,0.0036366445578149237
eye_pupil_filtered_std__mean,眼动,0.7510860152474068,0.016566426896763364
eye_pupil_filtered_std__std,眼动,0.13559165449198074,0.010496786868974912
eye_pupil_filtered_std__median,眼动,0.7115270975911583,0.015551593012236384
eye_pupil_filtered_std__slope,眼动,-5.970818919640141,0.0017362026063969214
eye_valid_ratio__mean,眼动,0.7192571900345249,0.02015445866427691
eye_valid_ratio__std,眼动,0.586348940585425,0.014093438867108782
eye_valid_ratio__median,眼动,0.6972417803082567,0.018941394147398576
eye_valid_ratio__slope,眼动,-6.018344206185353,0.0015293189223449081
eye_fixation_ratio__mean,眼动,0.8619751097932589,0.01806511996248965
eye_fixation_ratio__std,眼动,0.4307300969025707,0.01199526584969118
eye_fixation_ratio__median,眼动,0.861226188883538,0.017268558420398077
eye_fixation_ratio__slope,眼动,-11.655627042986778,0.0017060184586946794
eye_saccade_ratio__mean,眼动,0.8593641912869159,0.00902267500801866
eye_saccade_ratio__std,眼动,0.2883660722435486,0.005810832685498059
eye_saccade_ratio__median,眼动,0.8553786485121593,0.009084576310636343
eye_saccade_ratio__slope,眼动,-21.35561408442154,0.0010514566723859205
eye_eyes_not_found_ratio__mean,眼动,0.1805110443718554,0.007431142897031275
eye_eyes_not_found_ratio__std,眼动,0.7372064817197677,0.005343477807370141
eye_eyes_not_found_ratio__median,眼动,-1.3481356637631134,0.007025955202946365
eye_eyes_not_found_ratio__slope,眼动,-0.9892738494841582,0.0005343384829782034
eye_aoi_interval_n__mean,眼动,0.5731584504609941,1.4568965804389247
eye_aoi_interval_n__std,眼动,0.7008986237758599,0.5785327337792322
eye_aoi_interval_n__median,眼动,0.3679681853784419,1.5670731707317074
eye_aoi_interval_n__slope,眼动,-21.965486019769116,0.189123537498914
eye_aoi_unique_hit_n__mean,眼动,0.2835516326883978,0.674118417499722
eye_aoi_unique_hit_n__std,眼动,-0.03928024047724632,0.3562178576857425
eye_aoi_unique_hit_n__median,眼动,-0.35028769431287143,0.8658536585365854
eye_aoi_unique_hit_n__slope,眼动,-24.09822841774428,0.0783051313965863
eye_aoi_total_fix_ms__mean,眼动,0.33015870312319495,905.3465997692679
eye_aoi_total_fix_ms__std,眼动,0.21022741399585376,670.4539116725681
eye_aoi_total_fix_ms__median,眼动,-0.053115055036346615,938.537490034581
eye_aoi_total_fix_ms__slope,眼动,-12.755652357280463,92.32056107699714
eye_aoi_fixation_n__mean,眼动,0.5072021638567276,1.324310682003636
eye_aoi_fixation_n__std,眼动,0.37230069653760745,0.8454726232840996
eye_aoi_fixation_n__median,眼动,0.05734619603232549,1.4998391504843296
eye_aoi_fixation_n__slope,眼动,-16.72227057647716,0.14583971362250112
eye_aoi_fixation_density_per_sec__mean,眼动,0.49376809426433377,0.04311971471789166
eye_aoi_fixation_density_per_sec__std,眼动,0.37575082873400234,0.028417480446113263
eye_aoi_fixation_density_per_sec__median,眼动,0.08059911867371361,0.04706343581320498
eye_aoi_fixation_density_per_sec__slope,眼动,-17.450838536972935,0.0055970385626608445
eye_aoi_coverage_ratio__mean,眼动,0.32874249317816717,0.029393938689210048
eye_aoi_coverage_ratio__std,眼动,0.23601886042810127,0.02195718346209375
eye_aoi_coverage_ratio__median,眼动,-0.04579392243707758,0.03036495380694212
eye_aoi_coverage_ratio__slope,眼动,-21.46083556878389,0.003922272038355575
eye_aoi_max_share__mean,眼动,-0.2586960012779975,0.08199967480935245
eye_aoi_max_share__std,眼动,-2.0752643818107686,0.05067049164870289
eye_aoi_max_share__median,眼动,-0.6855711612884468,0.1149990695889199
eye_aoi_max_share__slope,眼动,-9.650569133962296,0.010089691005980866
eye_aoi_entropy__mean,眼动,0.060740676341238475,0.18433810694055452
eye_aoi_entropy__std,眼动,-1.221973001683141,0.1088735110479858
eye_aoi_entropy__median,眼动,-0.580049897342596,0.24240986381158444
eye_aoi_entropy__slope,眼动,-13.66409743374605,0.0214233810348578
eye_aoi_pupil_weighted_mean__mean,眼动,0.954783310416822,0.039878769892230034
eye_aoi_pupil_weighted_mean__std,眼动,-0.29682891727315885,0.025899337605051944
eye_aoi_pupil_weighted_mean__median,眼动,0.9339229157050816,0.042424971978206494
eye_aoi_pupil_weighted_mean__slope,眼动,-5.022041263827829,0.002565092715808503
blink_count__mean,眼动,0.7180328729478686,1.2644700799265434
blink_count__std,眼动,0.42360339586524354,0.7927689869313561
blink_count__median,眼动,0.6671541890563344,1.25
blink_count__slope,眼动,-8.083052566905545,0.12141298009918383
blink_rate_per_min__mean,眼动,0.7180328729478686,2.5289401598530867
blink_rate_per_min__std,眼动,0.42360339586524354,1.5855379738627122
blink_rate_per_min__median,眼动,0.6671541890563344,2.5
blink_rate_per_min__slope,眼动,-8.083052566905545,0.24282596019836766
blink_duration_mean_ms__mean,眼动,0.684731342102164,7.005141306608094
blink_duration_mean_ms__std,眼动,-0.12881537268829302,4.477045809300069
blink_duration_mean_ms__median,眼动,0.6317927983002694,7.238420340603334
blink_duration_mean_ms__slope,眼动,-78.01480443663004,1.0686830941242615
blink_duration_std_ms__mean,眼动,0.5043329588546959,5.92767623250862
blink_duration_std_ms__std,眼动,-0.05727536819133405,5.368654011472904
blink_duration_std_ms__median,眼动,0.30870536775223967,6.022757668674539
blink_duration_std_ms__slope,眼动,-48.76636436241792,0.8686570295798882
blink_duration_median_ms__mean,眼动,0.6814526252587558,6.091172334358194
blink_duration_median_ms__std,眼动,0.027156267802023626,3.8377665600831796
blink_duration_median_ms__median,眼动,0.5778516068751808,7.003048780487805
blink_duration_median_ms__slope,眼动,-64.39036321767657,0.9783461204159185
blink_total_duration_ratio__mean,眼动,0.719687384200392,0.004595661011627827
blink_total_duration_ratio__std,眼动,0.5547478478223645,0.0030662739892937277
blink_total_duration_ratio__median,眼动,0.6401732379838496,0.00425284552845528
blink_total_duration_ratio__slope,眼动,-7.057116098290686,0.0003977565383439285
log_action_count_win__mean,行为,-0.6682838877481745,1.5160602283626696
log_action_count_win__std,行为,-3.7446436896243,1.7114409255980392
log_action_count_win__median,行为,-0.1941413783786301,1.103658536585366
log_action_count_win__slope,行为,-23.772507845919094,0.17514418287217254
log_unique_device_count_win__mean,行为,-1.3738270716355157,0.3508490220597943
log_unique_device_count_win__std,行为,-5.552059304625372,0.35398051144552795
log_unique_device_count_win__median,行为,-0.16797642436149318,0.25
log_unique_device_count_win__slope,行为,-8.604542720724867,0.03390613694887675
log_action_density_win__mean,行为,-0.6682838877481738,0.05053534094542231
log_action_density_win__std,行为,-3.744643689624299,0.05704803085326797
log_action_density_win__median,行为,-0.1941413783786301,0.036788617886178855
log_action_density_win__slope,行为,-23.77250784591909,0.005838139429072417
log_correct_action_count_win__mean,行为,-1.1243290199421851,1.1153652933421059
log_correct_action_count_win__std,行为,-2.7136030007076,1.5276913837971118
log_correct_action_count_win__median,行为,-0.8107071854586763,0.4146341463414634
log_correct_action_count_win__slope,行为,-6.490428289199817,0.09499545390765238
log_error_action_count_win__mean,行为,0.1120566836534741,0.3343365792097582
log_error_action_count_win__std,行为,0.15185867089073912,0.5364256609879713
log_error_action_count_win__median,行为,-2.6920711618712945,0.20121951219512196
log_error_action_count_win__slope,行为,-17.42330947452907,0.06403443732183971
log_duplicate_action_count_win__mean,行为,-0.16008814389379755,0.13359104634565735
log_duplicate_action_count_win__std,行为,-0.2165312600863878,0.40910512800189625
log_duplicate_action_count_win__median,行为,,0.0
log_duplicate_action_count_win__slope,行为,-0.19396773774123321,0.005095237266850028
log_extra_action_count_win__mean,行为,-0.3914521398574049,0.3254400307231956
log_extra_action_count_win__std,行为,-0.049847861126838255,0.6398930510851218
log_extra_action_count_win__median,行为,-27.598765432098766,0.12804878048780488
log_extra_action_count_win__slope,行为,-55.978370453738556,0.052389185625994705
log_disallowed_action_count_win__mean,行为,0.31960354696821236,0.6284015191043965
log_disallowed_action_count_win__std,行为,-0.26635640229373725,0.9832291229065198
log_disallowed_action_count_win__median,行为,0.4017911048500704,0.17682926829268292
log_disallowed_action_count_win__slope,行为,-47.353710957121166,0.1159675874004401
log_error_rate_win__mean,行为,0.09565589260255436,0.10308835317758049
log_error_rate_win__std,行为,-1.6429184445512015,0.1526518415184699
log_error_rate_win__median,行为,0.632360642901971,0.024072607609192973
log_error_rate_win__slope,行为,-12.102058253696026,0.015812022945896412
log_duplicate_rate_win__mean,行为,-0.1857787558135906,0.021708151632681777
log_duplicate_rate_win__std,行为,-0.20261574245221858,0.06319262013058835
log_duplicate_rate_win__median,行为,,0.0
log_duplicate_rate_win__slope,行为,-0.4513796170697053,0.0007370351410691056
log_extra_rate_win__mean,行为,-0.703187618898971,0.05615260423352692
log_extra_rate_win__std,行为,-0.9842813965933221,0.12373853287755013
log_extra_rate_win__median,行为,-89.47387032560194,0.023827121388097
log_extra_rate_win__slope,行为,-34.39743687000932,0.005771227682775152
log_unique_step_count_win__mean,行为,-1.2981693301969517,0.3583329338308844
log_unique_step_count_win__std,行为,-3.728502523406398,0.35981496425041554
log_unique_step_count_win__median,行为,-0.3719008264462811,0.23780487804878048
log_unique_step_count_win__slope,行为,-14.91124885224109,0.037764494723396165
