feature,modality,r2,mae
eeg_parietal_beta_power_z_within_subject__median,脑电,-0.005755699981674356,0.4399471054545198
eeg_parietal_beta_power_z_within_subject__slope,脑电,-0.031855550915977915,0.011292913116079713
eeg_parietal_gamma_power_z_within_subject__mean,脑电,-0.012601245817551288,0.4039998102984163
eeg_parietal_gamma_power_z_within_subject__std,脑电,-0.02125579180484216,0.3058920164629928
eeg_parietal_gamma_power_z_within_subject__median,脑电,-0.002578923767387664,0.40201243380042256
eeg_parietal_gamma_power_z_within_subject__slope,脑电,-0.05016935742139017,0.01330579117534928
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,-0.012010625221961169,0.4829090224419523
eeg_parietal_theta_alpha_z_within_subject__std,脑电,-0.021040364443940973,0.22356649250413682
eeg_parietal_theta_alpha_z_within_subject__median,脑电,-0.013592641477465195,0.4868533213567806
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-0.041012664817372535,0.009416407505197608
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,-0.02084471661218057,0.38591444009762754
eeg_parietal_beta_alpha_z_within_subject__std,脑电,-0.035550925183311266,0.22736829715356144
eeg_parietal_beta_alpha_z_within_subject__median,脑电,-0.018253396470561345,0.37504776994044037
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,-0.03304713150050964,0.011189791853657725
eeg_occipital_delta_power_z_within_subject__mean,脑电,-0.03074999157579339,0.48521181860294554
eeg_occipital_delta_power_z_within_subject__std,脑电,-0.020823465303610122,0.3341347221064407
eeg_occipital_delta_power_z_within_subject__median,脑电,-0.0326312199205776,0.44183478943354365
eeg_occipital_delta_power_z_within_subject__slope,脑电,-0.0069189922108532365,0.010736470232511461
eeg_occipital_theta_power_z_within_subject__mean,脑电,-0.009379323016222019,0.4495451092149469
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.02684717944825099,0.21484115472862256
eeg_occipital_theta_power_z_within_subject__median,脑电,-0.005588974169424166,0.4233697970350216
eeg_occipital_theta_power_z_within_subject__slope,脑电,-0.4252286784865076,0.01376222644033983
eeg_occipital_alpha_power_z_within_subject__mean,脑电,-0.035612783822321026,0.5221716387391023
eeg_occipital_alpha_power_z_within_subject__std,脑电,-0.01767855128189022,0.20882341520039543
eeg_occipital_alpha_power_z_within_subject__median,脑电,-0.03932071207449983,0.5432619058094045
eeg_occipital_alpha_power_z_within_subject__slope,脑电,-0.3154799062574094,0.01429836646665265
eeg_occipital_beta_power_z_within_subject__mean,脑电,-0.026777523823130922,0.5451498435932733
eeg_occipital_beta_power_z_within_subject__std,脑电,-0.007624733516269577,0.21614683925716016
eeg_occipital_beta_power_z_within_subject__median,脑电,-0.027900667131542267,0.563548426411161
eeg_occipital_beta_power_z_within_subject__slope,脑电,-0.17744943789056156,0.015893337106911494
eeg_occipital_gamma_power_z_within_subject__mean,脑电,-0.02625296208137673,0.5495282667782893
eeg_occipital_gamma_power_z_within_subject__std,脑电,-0.015943704466371944,0.23104604092527542
eeg_occipital_gamma_power_z_within_subject__median,脑电,-0.026620671490913406,0.5650079498398919
eeg_occipital_gamma_power_z_within_subject__slope,脑电,-0.12914735452987647,0.015424536650913229
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,-0.03194826736780709,0.4909739226418087
eeg_occipital_theta_alpha_z_within_subject__std,脑电,-0.008588833753366165,0.19522973520486633
eeg_occipital_theta_alpha_z_within_subject__median,脑电,-0.03981513263087355,0.4831935704884388
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-0.19873120418808043,0.010717073596688768
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,-0.0058535024080641485,0.31918140021184915
eeg_occipital_beta_alpha_z_within_subject__std,脑电,-0.0401706096930583,0.16954312883779332
eeg_occipital_beta_alpha_z_within_subject__median,脑电,-0.01075596509327581,0.32299142356423777
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,-0.0785394373409507,0.010505766201387438
hr_mean__mean,心率,-0.07154422274413075,7.149924490502193
hr_mean__std,心率,-0.04683948010485728,0.8873417309788966
hr_mean__median,心率,-0.07009764146626596,7.035479418616322
hr_mean__slope,心率,-0.04492329341899026,0.03834551447719751
hr_std__mean,心率,-0.07783128853856258,0.44612298260361943
hr_std__std,心率,-0.06219220983841112,0.28304929643388366
hr_std__median,心率,-0.07388347829125652,0.42093197414778005
hr_std__slope,心率,-0.06758850905128022,0.011704139903112499
hr_min__mean,心率,-0.06771980516020415,6.932899541754613
hr_min__std,心率,-0.05542923391346233,0.7806603139981597
hr_min__median,心率,-0.06725506559350669,6.85294951547307
hr_min__slope,心率,-0.059671988747550087,0.03503110784393147
hr_max__mean,心率,-0.079102957135472,7.4125027072609475
hr_max__std,心率,-0.04385319398238008,1.0627963839216366
hr_max__median,心率,-0.07423505502808192,7.376727038299289
hr_max__slope,心率,-0.03647553039542162,0.04651603339189673
hr_slope_bpm_per_min__mean,心率,-0.04317426242725242,1.117141858283032
hr_slope_bpm_per_min__std,心率,-0.0797189906413387,2.9557788278673267
hr_slope_bpm_per_min__median,心率,-0.04647368468427393,1.2114854446602639
hr_slope_bpm_per_min__slope,心率,-1.7424514676798717,0.28495316152028605
eye_pupil_filtered_mean__mean,眼动,-0.04985991677990542,0.1849174566077379
eye_pupil_filtered_mean__std,眼动,-0.0122472418714763,0.023957894139052985
eye_pupil_filtered_mean__median,眼动,-0.05097500656017839,0.18348012711506448
eye_pupil_filtered_mean__slope,眼动,-0.0712468806874722,0.0010575054930813117
eye_pupil_filtered_std__mean,眼动,-0.019330796296389785,0.0369076140307979
eye_pupil_filtered_std__std,眼动,-0.0771292058589903,0.01232101869792314
eye_pupil_filtered_std__median,眼动,-0.016910870487073737,0.03836998244947244
eye_pupil_filtered_std__slope,眼动,-0.11383197905017295,0.0005462231595744591
eye_valid_ratio__mean,眼动,-0.04641844900727632,0.05237176576951593
eye_valid_ratio__std,眼动,-0.054079062049264826,0.028600024016095533
eye_valid_ratio__median,眼动,-0.03923455352060179,0.04883453830889627
eye_valid_ratio__slope,眼动,-0.041668241719538646,0.0006484339548647503
eye_fixation_ratio__mean,眼动,-0.044003331996371076,0.055773280052428674
eye_fixation_ratio__std,眼动,-0.04626844582485612,0.017882105044690292
eye_fixation_ratio__median,眼动,-0.04163910884688238,0.05387099768359523
eye_fixation_ratio__slope,眼动,-0.07644086353897284,0.0005186867993268746
eye_saccade_ratio__mean,眼动,-0.02847878783373825,0.025632157350703927
eye_saccade_ratio__std,眼动,-0.028062977067317973,0.0076743230512504946
eye_saccade_ratio__median,眼动,-0.027013299493057863,0.02534158355577711
eye_saccade_ratio__slope,眼动,-0.23364804711401055,0.000317819831049883
eye_eyes_not_found_ratio__mean,眼动,-0.05728291643397565,0.01438508345130387
eye_eyes_not_found_ratio__std,眼动,-0.07290541723898336,0.01068489042387652
eye_eyes_not_found_ratio__median,眼动,-0.041065513781735064,0.012142689626854157
eye_eyes_not_found_ratio__slope,眼动,-0.02550305927303742,0.0002472991025503955
eye_aoi_interval_n__mean,眼动,-0.0230045742756122,2.4037146284161577
eye_aoi_interval_n__std,眼动,-0.005439105930287624,1.1645479581378155
eye_aoi_interval_n__median,眼动,-0.02042544019766024,2.7484874902608687
eye_aoi_interval_n__slope,眼动,-0.0059520626665294785,0.04526003022458372
eye_aoi_unique_hit_n__mean,眼动,-0.023742284291320415,0.7491443978868743
eye_aoi_unique_hit_n__std,眼动,-0.016336148407736673,0.36065525185203434
eye_aoi_unique_hit_n__median,眼动,-0.03432820064031694,0.7743395921836573
eye_aoi_unique_hit_n__slope,眼动,-0.04426174496853008,0.02102361869418579
eye_aoi_total_fix_ms__mean,眼动,-0.031541145269747384,1181.5104076942293
eye_aoi_total_fix_ms__std,眼动,-0.026547366016895335,831.2242106433588
eye_aoi_total_fix_ms__median,眼动,-0.03658570967020891,1162.6872825712562
eye_aoi_total_fix_ms__slope,眼动,-0.01151167117366736,29.42704048041816
eye_aoi_fixation_n__mean,眼动,-0.009006292586600795,1.9080189614448115
eye_aoi_fixation_n__std,眼动,-0.01835339068821762,1.1718859001452095
eye_aoi_fixation_n__median,眼动,-0.006533841497502912,1.8798899937720868
eye_aoi_fixation_n__slope,眼动,-0.006299889280229065,0.03954376450714262
eye_aoi_fixation_density_per_sec__mean,眼动,-0.004811486289744593,0.06391168642862459
eye_aoi_fixation_density_per_sec__std,眼动,-0.012276763955272108,0.03913071879157756
eye_aoi_fixation_density_per_sec__median,眼动,-0.0046695503313587405,0.06186766742455849
eye_aoi_fixation_density_per_sec__slope,眼动,-0.0014055611957717318,0.0013545296056372315
eye_aoi_coverage_ratio__mean,眼动,-0.02828524425981649,0.03951951474466839
eye_aoi_coverage_ratio__std,眼动,-0.019479412872768664,0.028035913562742404
eye_aoi_coverage_ratio__median,眼动,-0.04421617100566544,0.03897174333906018
eye_aoi_coverage_ratio__slope,眼动,-0.005764991652329909,0.0009535750153296915
eye_aoi_max_share__mean,眼动,-0.02556299210674351,0.07446660489876894
eye_aoi_max_share__std,眼动,-0.011932397744901735,0.031083295770734057
eye_aoi_max_share__median,眼动,-0.04778899636208522,0.1031090849662506
eye_aoi_max_share__slope,眼动,-0.04173110837052074,0.0030168207851575357
eye_aoi_entropy__mean,眼动,-0.025133365089225146,0.18438786439097293
eye_aoi_entropy__std,眼动,-0.005986381101206195,0.07566066113720499
eye_aoi_entropy__median,眼动,-0.04058685762045844,0.22222278346678198
eye_aoi_entropy__slope,眼动,-0.04097712883909477,0.006145690382271971
eye_aoi_pupil_weighted_mean__mean,眼动,-0.053783392245296824,0.18689179721655577
eye_aoi_pupil_weighted_mean__std,眼动,-0.03212064573634943,0.02472686928878712
eye_aoi_pupil_weighted_mean__median,眼动,-0.053557028613261615,0.18351666617873857
eye_aoi_pupil_weighted_mean__slope,眼动,-0.03479960631862711,0.0011231574631387698
blink_count__mean,眼动,-0.038140222116090916,2.9281087174711744
blink_count__std,眼动,-0.06851871019471423,1.2798479746207267
blink_count__median,眼动,-0.033888564928325815,2.9382603934856117
blink_count__slope,眼动,-0.02341646735545222,0.03891402370283847
blink_rate_per_min__mean,眼动,-0.038140222116090916,5.856217434942349
blink_rate_per_min__std,眼动,-0.06851871019471423,2.5596959492414535
blink_rate_per_min__median,眼动,-0.033888564928325815,5.8765207869712235
blink_rate_per_min__slope,眼动,-0.02341646735545222,0.07782804740567693
blink_duration_mean_ms__mean,眼动,-0.04485222810553324,13.036411793744533
blink_duration_mean_ms__std,眼动,-0.007235050350685723,4.780985403619496
blink_duration_mean_ms__median,眼动,-0.034870845503725434,13.182165810487469
blink_duration_mean_ms__slope,眼动,-0.17381005868194443,0.24424217914585108
blink_duration_std_ms__mean,眼动,-0.07222855197881417,9.910219211318786
blink_duration_std_ms__std,眼动,-0.06317558597935347,6.32902931740567
blink_duration_std_ms__median,眼动,-0.08261055199281819,8.854013518389486
blink_duration_std_ms__slope,眼动,-0.07255776790991808,0.22971556612162225
blink_duration_median_ms__mean,眼动,-0.030797579070205083,11.17310237457963
blink_duration_median_ms__std,眼动,-0.02460625070823408,4.723373668257633
blink_duration_median_ms__median,眼动,-0.025419312952829287,12.262535579743924
blink_duration_median_ms__slope,眼动,-0.05437826158815051,0.1954445243768825
blink_total_duration_ratio__mean,眼动,-0.04583234545885517,0.010794610292764389
blink_total_duration_ratio__std,眼动,-0.08484918140376507,0.005760361593131375
blink_total_duration_ratio__median,眼动,-0.0348954052090964,0.010291550071626193
blink_total_duration_ratio__slope,眼动,-0.01671620826789999,0.00013173039478303188
log_action_count_win__mean,行为,-0.04533285521172048,1.1751336630268154
log_action_count_win__std,行为,-0.06129635942182032,0.8406454026718881
log_action_count_win__median,行为,-0.031809082586685244,1.4340083052346695
log_action_count_win__slope,行为,-0.0027794949932411495,0.053047233783923
log_unique_device_count_win__mean,行为,-0.03643418585942548,0.2274162502233045
log_unique_device_count_win__std,行为,-0.0692596734161064,0.15617863917429833
log_unique_device_count_win__median,行为,-0.024393959262139164,0.3762801295366232
log_unique_device_count_win__slope,行为,-0.01004513637273452,0.012069567405232401
log_action_density_win__mean,行为,-0.04533285521172048,0.039171122100893845
log_action_density_win__std,行为,-0.0612963594218201,0.028021513422396276
log_action_density_win__median,行为,-0.03180908258668502,0.04780027684115564
log_action_density_win__slope,行为,-0.0027794949932411495,0.001768241126130766
log_correct_action_count_win__mean,行为,-0.025761477507963093,0.8060076447941515
log_correct_action_count_win__std,行为,-0.03764730515496528,0.8331166858985238
log_correct_action_count_win__median,行为,-0.024458462201448983,0.5304310584809097
log_correct_action_count_win__slope,行为,-0.01294862659009155,0.043891720849319624
log_error_action_count_win__mean,行为,-0.02902726077401141,0.4294304377410102
log_error_action_count_win__std,行为,-0.015752178242363524,0.709664362510554
log_error_action_count_win__median,行为,-0.03753223754196955,0.13151552001607678
log_error_action_count_win__slope,行为,-0.004317775218179998,0.014672168394907861
log_duplicate_action_count_win__mean,行为,-0.03125039889218817,0.1941678305230454
log_duplicate_action_count_win__std,行为,-0.021408964729140667,0.5775702914446386
log_duplicate_action_count_win__median,行为,,0.0
log_duplicate_action_count_win__slope,行为,-0.052746395824448955,0.006583154864987516
log_extra_action_count_win__mean,行为,-0.03347569508606463,0.3078756349295729
log_extra_action_count_win__std,行为,-0.03504439674258841,0.6002189569695917
log_extra_action_count_win__median,行为,-0.026969152359091364,0.02400949122613398
log_extra_action_count_win__slope,行为,-0.042506702421467146,0.013381977867862457
log_disallowed_action_count_win__mean,行为,-0.034649044182921696,0.716080907983993
log_disallowed_action_count_win__std,行为,-0.05134906564988406,0.8669227667626274
log_disallowed_action_count_win__median,行为,-0.04443828313165188,0.43325252393808467
log_disallowed_action_count_win__slope,行为,-0.005178124077434898,0.022181778267469816
log_error_rate_win__mean,行为,-0.02642995192468378,0.10582638896644077
log_error_rate_win__std,行为,-0.029422093539699157,0.09903127953935997
log_error_rate_win__median,行为,-0.05046316778480486,0.07875394977514402
log_error_rate_win__slope,行为,-0.0092345861256935,0.0038882626141095236
log_duplicate_rate_win__mean,行为,-0.02246371458849139,0.02930893194471992
log_duplicate_rate_win__std,行为,-0.015314618048633877,0.08926719823635886
log_duplicate_rate_win__median,行为,,0.0
log_duplicate_rate_win__slope,行为,-0.0457745833657468,0.0008221316157949907
log_extra_rate_win__mean,行为,-0.016708788771434557,0.04594695667643664
log_extra_rate_win__std,行为,-0.017471638446255433,0.0987234859158844
log_extra_rate_win__median,行为,-0.026969152359091142,0.0026677212473482192
log_extra_rate_win__slope,行为,-0.04025882592762198,0.0016851867964718962
log_unique_step_count_win__mean,行为,-0.03971333365794116,0.2517354533840758
log_unique_step_count_win__std,行为,-0.027592457483077037,0.1826113684798961
log_unique_step_count_win__median,行为,-0.0656298002064597,0.3792181763075144
log_unique_step_count_win__slope,行为,-0.0038894147268153656,0.01213926778015007
