feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,0.4700784454824435,0.4009421813749484
eeg_frontal_delta_power_z_within_subject__std,脑电,-0.7979573147827135,0.5103827053454854
eeg_frontal_delta_power_z_within_subject__median,脑电,0.5083457354041271,0.3647444176566814
eeg_frontal_delta_power_z_within_subject__slope,脑电,-0.1547087029647436,0.022534244185954788
eeg_frontal_theta_power_z_within_subject__mean,脑电,0.536196135135893,0.4589552329966231
eeg_frontal_theta_power_z_within_subject__std,脑电,-0.3760167183860126,0.35312937499513497
eeg_frontal_theta_power_z_within_subject__median,脑电,0.6341026957078837,0.4064645276240756
eeg_frontal_theta_power_z_within_subject__slope,脑电,-3.658463892438668,0.03992421012543797
eeg_frontal_alpha_power_z_within_subject__mean,脑电,0.48940506746421175,0.4525975966818732
eeg_frontal_alpha_power_z_within_subject__std,脑电,-0.9408531831287248,0.27769538316555337
eeg_frontal_alpha_power_z_within_subject__median,脑电,0.6181895410734083,0.40377411130127006
eeg_frontal_alpha_power_z_within_subject__slope,脑电,-0.9705801575011834,0.01201225594892282
eeg_frontal_beta_power_z_within_subject__mean,脑电,-0.016711436470792096,0.5306398675154865
eeg_frontal_beta_power_z_within_subject__std,脑电,-1.1874842469146936,0.34018799012472856
eeg_frontal_beta_power_z_within_subject__median,脑电,0.01800773273504752,0.5616974494853069
eeg_frontal_beta_power_z_within_subject__slope,脑电,-1.6303069823629444,0.029145664740841442
eeg_frontal_gamma_power_z_within_subject__mean,脑电,0.051695782763378606,0.4717018168424242
eeg_frontal_gamma_power_z_within_subject__std,脑电,-0.11819930782774457,0.2939422358564258
eeg_frontal_gamma_power_z_within_subject__median,脑电,0.027077455710721288,0.49744053321739534
eeg_frontal_gamma_power_z_within_subject__slope,脑电,-0.6570608395051174,0.023296988408058474
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,0.01620592401818488,0.47880412924925325
eeg_frontal_theta_alpha_z_within_subject__std,脑电,-1.0687144808219182,0.3598145567125301
eeg_frontal_theta_alpha_z_within_subject__median,脑电,0.03306623385751073,0.4679190140561765
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-3.9895092565688346,0.029354456645858715
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,0.43167264189142085,0.4020772670051986
eeg_frontal_beta_alpha_z_within_subject__std,脑电,0.1480404500771697,0.21017044470022153
eeg_frontal_beta_alpha_z_within_subject__median,脑电,0.3287979014352491,0.46333750406901114
eeg_frontal_beta_alpha_z_within_subject__slope,脑电,-0.5940507331223515,0.020473758006450016
eeg_central_delta_power_z_within_subject__mean,脑电,0.3842533052644358,0.4210966501848329
eeg_central_delta_power_z_within_subject__std,脑电,-0.6933060864515919,0.46740765340224233
eeg_central_delta_power_z_within_subject__median,脑电,0.2513550214272926,0.4323218501540146
eeg_central_delta_power_z_within_subject__slope,脑电,-0.6370032915667383,0.025728916677701996
eeg_central_theta_power_z_within_subject__mean,脑电,0.15177956911447088,0.4648620502786059
eeg_central_theta_power_z_within_subject__std,脑电,-0.6100002370119948,0.30515522203626994
eeg_central_theta_power_z_within_subject__median,脑电,-0.22320420317855216,0.5488931523879048
eeg_central_theta_power_z_within_subject__slope,脑电,-7.636457228352219,0.033654993685651606
eeg_central_alpha_power_z_within_subject__mean,脑电,0.04499474756197541,0.3921615950765625
eeg_central_alpha_power_z_within_subject__std,脑电,-1.005729851758256,0.35257320188134333
eeg_central_alpha_power_z_within_subject__median,脑电,0.24756174729643188,0.35060677357649894
eeg_central_alpha_power_z_within_subject__slope,脑电,-0.963117086377288,0.011664677317761659
eeg_central_beta_power_z_within_subject__mean,脑电,-0.20509304902613468,0.41067551283942916
eeg_central_beta_power_z_within_subject__std,脑电,-0.652092055341561,0.3424785249806135
eeg_central_beta_power_z_within_subject__median,脑电,-0.3534011204550449,0.4319510486028099
eeg_central_beta_power_z_within_subject__slope,脑电,-0.3920591633391479,0.014609837927627302
eeg_central_gamma_power_z_within_subject__mean,脑电,0.0437714479286172,0.35118094899914626
eeg_central_gamma_power_z_within_subject__std,脑电,-0.2841829497988515,0.3627090704907774
eeg_central_gamma_power_z_within_subject__median,脑电,-0.09450690788784111,0.3592849545195945
eeg_central_gamma_power_z_within_subject__slope,脑电,-0.21072184987326348,0.015187995085557389
eeg_central_theta_alpha_z_within_subject__mean,脑电,-0.23980056549398032,0.4117420058030015
eeg_central_theta_alpha_z_within_subject__std,脑电,-0.7808864819506498,0.3011307397429757
eeg_central_theta_alpha_z_within_subject__median,脑电,-0.3519123751738218,0.3907283670836709
eeg_central_theta_alpha_z_within_subject__slope,脑电,-1.1832068908896805,0.019138727413600405
eeg_central_beta_alpha_z_within_subject__mean,脑电,0.13990061901991202,0.3186565512893808
eeg_central_beta_alpha_z_within_subject__std,脑电,-0.49263379909044924,0.29136635046724524
eeg_central_beta_alpha_z_within_subject__median,脑电,-0.09661661343544159,0.35677183572235444
eeg_central_beta_alpha_z_within_subject__slope,脑电,-0.56400588358497,0.014286681356454462
eeg_parietal_delta_power_z_within_subject__mean,脑电,0.6990868323189872,0.32976639893724363
eeg_parietal_delta_power_z_within_subject__std,脑电,-0.7261336132511089,0.446049027795643
eeg_parietal_delta_power_z_within_subject__median,脑电,0.619262327249279,0.38971939734878736
eeg_parietal_delta_power_z_within_subject__slope,脑电,-0.5891274965639957,0.017802846945407357
eeg_parietal_theta_power_z_within_subject__mean,脑电,0.439299100158265,0.3954632097142568
eeg_parietal_theta_power_z_within_subject__std,脑电,-0.5994035759647187,0.36951032096648756
eeg_parietal_theta_power_z_within_subject__median,脑电,0.46460257234307767,0.39964182461128284
eeg_parietal_theta_power_z_within_subject__slope,脑电,-3.549244230164782,0.01797827464071572
eeg_parietal_alpha_power_z_within_subject__mean,脑电,-0.2765584521516793,0.5381873964403806
eeg_parietal_alpha_power_z_within_subject__std,脑电,-2.0749080437025644,0.3752878352748809
eeg_parietal_alpha_power_z_within_subject__median,脑电,-0.18771899842666517,0.5325244966136924
eeg_parietal_alpha_power_z_within_subject__slope,脑电,-1.6006391219231535,0.01191390924589759
eeg_parietal_beta_power_z_within_subject__mean,脑电,-0.47165806448810277,0.5476788482984324
eeg_parietal_beta_power_z_within_subject__std,脑电,-0.6130642702098223,0.31833474710761045
eeg_parietal_beta_power_z_within_subject__median,脑电,-0.5641294294025732,0.5568508848509759
eeg_parietal_beta_power_z_within_subject__slope,脑电,-0.9416422507106841,0.015868435622090147
eeg_parietal_gamma_power_z_within_subject__mean,脑电,-0.591685029078111,0.4952947589843655
eeg_parietal_gamma_power_z_within_subject__std,脑电,-0.5409040193224348,0.36184616974713024
eeg_parietal_gamma_power_z_within_subject__median,脑电,-0.7111579812523818,0.522466814722456
eeg_parietal_gamma_power_z_within_subject__slope,脑电,-0.4535142968479151,0.01596051982284444
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,0.2077263113053922,0.40736186555535353
eeg_parietal_theta_alpha_z_within_subject__std,脑电,-0.851748321011532,0.29849970424149497
eeg_parietal_theta_alpha_z_within_subject__median,脑电,0.14512607413697942,0.41233204277018504
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-0.12947281018013013,0.01470888786802212
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,-1.0083389075008067,0.4957680015223765
eeg_parietal_beta_alpha_z_within_subject__std,脑电,-0.3108006624155255,0.24740476346020981
eeg_parietal_beta_alpha_z_within_subject__median,脑电,-0.9629690369918775,0.5305197709605969
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,-0.6911528181393987,0.016318196178825496
eeg_occipital_delta_power_z_within_subject__mean,脑电,0.3665025146386044,0.3854364262379051
eeg_occipital_delta_power_z_within_subject__std,脑电,-1.064815339169142,0.478412945563123
eeg_occipital_delta_power_z_within_subject__median,脑电,0.39682934137843706,0.35931944030364044
eeg_occipital_delta_power_z_within_subject__slope,脑电,-2.2693035992954393,0.02883231964241943
eeg_occipital_theta_power_z_within_subject__mean,脑电,0.16349024586969785,0.38243895318587096
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.37992598251999543,0.22402484706227707
