feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,0.9095782788401843,0.12002993298088566
eeg_frontal_delta_power_z_within_subject__std,脑电,0.4268658182479136,0.16188962690629558
eeg_frontal_delta_power_z_within_subject__median,脑电,0.9727359853778124,0.07608011100836
eeg_frontal_delta_power_z_within_subject__slope,脑电,0.171040881004081,0.012387339615701931
eeg_frontal_theta_power_z_within_subject__mean,脑电,0.9503918610578256,0.1220753767544517
eeg_frontal_theta_power_z_within_subject__std,脑电,0.5332318204379375,0.1255919344999292
eeg_frontal_theta_power_z_within_subject__median,脑电,0.9779197289956365,0.08302165610714456
eeg_frontal_theta_power_z_within_subject__slope,脑电,0.22996357403042877,0.010192155597110127
eeg_frontal_alpha_power_z_within_subject__mean,脑电,0.9498638599979499,0.12629420760134957
eeg_frontal_alpha_power_z_within_subject__std,脑电,0.6007427594568621,0.10503946405471108
eeg_frontal_alpha_power_z_within_subject__median,脑电,0.9596533072914273,0.12198649857543827
eeg_frontal_alpha_power_z_within_subject__slope,脑电,0.017030416989446406,0.007491791461961431
eeg_frontal_beta_power_z_within_subject__mean,脑电,0.9001595126231471,0.16344243951880186
eeg_frontal_beta_power_z_within_subject__std,脑电,0.5162759736185136,0.12645303019775092
eeg_frontal_beta_power_z_within_subject__median,脑电,0.8921629518173995,0.16651863066023892
eeg_frontal_beta_power_z_within_subject__slope,脑电,0.3891903579716275,0.01080894947754359
eeg_frontal_gamma_power_z_within_subject__mean,脑电,0.8849880541919772,0.16185683801047335
eeg_frontal_gamma_power_z_within_subject__std,脑电,0.39261787336041587,0.14059267978750928
eeg_frontal_gamma_power_z_within_subject__median,脑电,0.8893597664020861,0.1523376825540289
eeg_frontal_gamma_power_z_within_subject__slope,脑电,0.47419518018878193,0.01112187636914311
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,0.9232668780105294,0.15664933089583583
eeg_frontal_theta_alpha_z_within_subject__std,脑电,0.585806438410039,0.11956867878178457
eeg_frontal_theta_alpha_z_within_subject__median,脑电,0.9382356582352123,0.13433937525634623
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-0.6645720441481331,0.01220432835229535
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,0.9036458749230495,0.16657393541916715
eeg_frontal_beta_alpha_z_within_subject__std,脑电,0.5708603078505848,0.11007223934835403
eeg_frontal_beta_alpha_z_within_subject__median,脑电,0.898307916424878,0.16747193621413425
eeg_frontal_beta_alpha_z_within_subject__slope,脑电,0.37967092672389446,0.011733750559099422
eeg_central_delta_power_z_within_subject__mean,脑电,0.9056967525175144,0.1385652507776284
eeg_central_delta_power_z_within_subject__std,脑电,0.4430346692303574,0.15513862613830717
eeg_central_delta_power_z_within_subject__median,脑电,0.952225766870304,0.09761061064443283
eeg_central_delta_power_z_within_subject__slope,脑电,0.16834097203055298,0.012331967530623345
eeg_central_theta_power_z_within_subject__mean,脑电,0.9075109005320339,0.14023121213213838
eeg_central_theta_power_z_within_subject__std,脑电,0.24357375953586358,0.13333808192519114
eeg_central_theta_power_z_within_subject__median,脑电,0.9210901385347235,0.1310079513890936
eeg_central_theta_power_z_within_subject__slope,脑电,-0.2611242972694341,0.01018993108126542
eeg_central_alpha_power_z_within_subject__mean,脑电,0.833740657440933,0.15271523182665206
eeg_central_alpha_power_z_within_subject__std,脑电,0.5227148264486905,0.1326106501062371
eeg_central_alpha_power_z_within_subject__median,脑电,0.800313811974358,0.14752912037588467
eeg_central_alpha_power_z_within_subject__slope,脑电,-0.9407126859433976,0.009151767427833708
eeg_central_beta_power_z_within_subject__mean,脑电,0.816358840406194,0.16068088593214208
eeg_central_beta_power_z_within_subject__std,脑电,0.6380173609296347,0.13419613324473223
eeg_central_beta_power_z_within_subject__median,脑电,0.7560094992031666,0.16076949824513276
eeg_central_beta_power_z_within_subject__slope,脑电,-0.4552361602973858,0.009863993135974311
eeg_central_gamma_power_z_within_subject__mean,脑电,0.8093091286804767,0.15182957209332676
eeg_central_gamma_power_z_within_subject__std,脑电,0.6517651238114693,0.13917287954514118
eeg_central_gamma_power_z_within_subject__median,脑电,0.7889801011572637,0.1286040172638084
eeg_central_gamma_power_z_within_subject__slope,脑电,0.2627999460812692,0.008679891309317506
eeg_central_theta_alpha_z_within_subject__mean,脑电,0.7864507293033631,0.17320417110750633
eeg_central_theta_alpha_z_within_subject__std,脑电,0.16513381364115542,0.13861650523813734
eeg_central_theta_alpha_z_within_subject__median,脑电,0.7416099287484401,0.17156150622669983
eeg_central_theta_alpha_z_within_subject__slope,脑电,-0.7239432568989375,0.012916079692857244
eeg_central_beta_alpha_z_within_subject__mean,脑电,0.8077059315683945,0.16411128373402417
eeg_central_beta_alpha_z_within_subject__std,脑电,0.7073143299001797,0.11514138014405575
eeg_central_beta_alpha_z_within_subject__median,脑电,0.7857279083908979,0.15157619877805725
eeg_central_beta_alpha_z_within_subject__slope,脑电,-0.010288921729615597,0.009232405890649765
eeg_parietal_delta_power_z_within_subject__mean,脑电,0.941159028824716,0.11682259490307395
eeg_parietal_delta_power_z_within_subject__std,脑电,0.48071961280821063,0.12554222944250343
eeg_parietal_delta_power_z_within_subject__median,脑电,0.9463656214603208,0.0998841243063796
eeg_parietal_delta_power_z_within_subject__slope,脑电,0.07787588560432857,0.010590104180154556
eeg_parietal_theta_power_z_within_subject__mean,脑电,0.934348979679719,0.13958338615399196
eeg_parietal_theta_power_z_within_subject__std,脑电,0.640138786589007,0.10899366506050924
eeg_parietal_theta_power_z_within_subject__median,脑电,0.9396409396457881,0.1346576046588123
eeg_parietal_theta_power_z_within_subject__slope,脑电,-1.4260479632671212,0.008960703828359454
eeg_parietal_alpha_power_z_within_subject__mean,脑电,0.8978209161182983,0.1470469448080905
