feature,modality,r2,mae
eeg_parietal_beta_power_z_within_subject__median,脑电,-0.3991566594341436,0.5606089239259816
eeg_parietal_beta_power_z_within_subject__slope,脑电,-0.08431988476807795,0.011219407341367792
eeg_parietal_gamma_power_z_within_subject__mean,脑电,-0.4502111411979084,0.4933487683729077
eeg_parietal_gamma_power_z_within_subject__std,脑电,-0.48081630043389545,0.35683838707183885
eeg_parietal_gamma_power_z_within_subject__median,脑电,-0.33707016049117944,0.4762009935778837
eeg_parietal_gamma_power_z_within_subject__slope,脑电,-0.038845734523826225,0.013030197658776149
eeg_parietal_theta_alpha_z_within_subject__mean,脑电,-0.14686785268357672,0.46421257469409255
eeg_parietal_theta_alpha_z_within_subject__std,脑电,-0.41162433826193956,0.2834701608166189
eeg_parietal_theta_alpha_z_within_subject__median,脑电,-0.22868160621927092,0.49149343479997387
eeg_parietal_theta_alpha_z_within_subject__slope,脑电,-0.16768247728267305,0.012237261602045822
eeg_parietal_beta_alpha_z_within_subject__mean,脑电,-0.3323343619381378,0.49613201644904525
eeg_parietal_beta_alpha_z_within_subject__std,脑电,-0.628532011931507,0.28467485852471264
eeg_parietal_beta_alpha_z_within_subject__median,脑电,-0.162797561848411,0.47102701225940613
eeg_parietal_beta_alpha_z_within_subject__slope,脑电,-0.1866245025631066,0.01314391472383427
eeg_occipital_delta_power_z_within_subject__mean,脑电,-0.12710609900841763,0.4592433183667322
eeg_occipital_delta_power_z_within_subject__std,脑电,-0.201213153676838,0.37513916248087714
eeg_occipital_delta_power_z_within_subject__median,脑电,-0.14945211094766386,0.4075459095885179
eeg_occipital_delta_power_z_within_subject__slope,脑电,-0.14484152925870308,0.015671745609596728
eeg_occipital_theta_power_z_within_subject__mean,脑电,-0.22634315597668153,0.4733003243050835
eeg_occipital_theta_power_z_within_subject__std,脑电,-0.13993112951279807,0.2356855062358913
eeg_occipital_theta_power_z_within_subject__median,脑电,-0.2840935135823728,0.462278350917127
eeg_occipital_theta_power_z_within_subject__slope,脑电,-0.09434799237551816,0.010847280741882842
eeg_occipital_alpha_power_z_within_subject__mean,脑电,-0.17682942571378701,0.5293118849769448
eeg_occipital_alpha_power_z_within_subject__std,脑电,0.02368466065978292,0.17775835288109784
eeg_occipital_alpha_power_z_within_subject__median,脑电,-0.19964704749154127,0.550732578928619
eeg_occipital_alpha_power_z_within_subject__slope,脑电,-0.22071885019497373,0.0126142276276058
eeg_occipital_beta_power_z_within_subject__mean,脑电,-0.15775380443328202,0.5293734175452861
eeg_occipital_beta_power_z_within_subject__std,脑电,0.015750092164014795,0.17649828493666622
eeg_occipital_beta_power_z_within_subject__median,脑电,-0.16854903477669936,0.553022133154119
eeg_occipital_beta_power_z_within_subject__slope,脑电,-0.17849829545744167,0.015765067505067457
eeg_occipital_gamma_power_z_within_subject__mean,脑电,-0.18155665732834314,0.5354581581100497
eeg_occipital_gamma_power_z_within_subject__std,脑电,-0.052020998600109,0.19037446674075356
eeg_occipital_gamma_power_z_within_subject__median,脑电,-0.18368617507632123,0.5613614464201604
eeg_occipital_gamma_power_z_within_subject__slope,脑电,-0.18944289889099908,0.015925931078800547
eeg_occipital_theta_alpha_z_within_subject__mean,脑电,-0.12882096227920758,0.49000692960817754
eeg_occipital_theta_alpha_z_within_subject__std,脑电,-0.21381845783688402,0.22375320279962752
eeg_occipital_theta_alpha_z_within_subject__median,脑电,-0.16522205537398094,0.47562494060188376
eeg_occipital_theta_alpha_z_within_subject__slope,脑电,-0.18017249545299485,0.011031496288225402
eeg_occipital_beta_alpha_z_within_subject__mean,脑电,-0.08410019537455637,0.3253997514830454
eeg_occipital_beta_alpha_z_within_subject__std,脑电,-0.04314886397062989,0.17586676121582864
eeg_occipital_beta_alpha_z_within_subject__median,脑电,-0.10940374624973459,0.34757931476040743
eeg_occipital_beta_alpha_z_within_subject__slope,脑电,-0.1165980040118777,0.011026108445792125
hr_mean__mean,心率,0.23450635780602214,5.688924839844658
hr_mean__std,心率,-0.020191750659984464,0.8320364938880283
hr_mean__median,心率,0.22309615811956562,5.662715620632697
hr_mean__slope,心率,-0.45379133003360694,0.05517606798043264
hr_std__mean,心率,0.027382839753343324,0.4221566556409502
hr_std__std,心率,-0.13539164782568003,0.2598580447374911
hr_std__median,心率,-0.013306833287440645,0.42376155984617153
hr_std__slope,心率,-0.17666383634149452,0.013172855330726273
hr_min__mean,心率,0.2342864704314367,5.534873155449657
hr_min__std,心率,-0.11704098535298835,0.7349340440988874
hr_min__median,心率,0.20651208473404237,5.602981045316618
hr_min__slope,心率,-0.44386080107793213,0.04844752255079272
hr_max__mean,心率,0.23470422468365448,5.902165144437
hr_max__std,心率,0.019075539597117053,0.9899024245026217
hr_max__median,心率,0.24405034813946014,5.844271830706201
hr_max__slope,心率,-0.4759576209115095,0.06390382160557846
hr_slope_bpm_per_min__mean,心率,-0.21681450596010743,1.0075945946999119
hr_slope_bpm_per_min__std,心率,-0.09736246957511163,2.8113546852836553
hr_slope_bpm_per_min__median,心率,-0.34335233034262647,1.1989884538303548
hr_slope_bpm_per_min__slope,心率,-0.22008258328803798,0.1499574831970986
eye_pupil_filtered_mean__mean,眼动,0.15469082673139778,0.16992140819417362
eye_pupil_filtered_mean__std,眼动,-0.30117968328834066,0.02588182010175967
eye_pupil_filtered_mean__median,眼动,0.15441668560730892,0.1706943871559954
eye_pupil_filtered_mean__slope,眼动,-0.11353671408839139,0.0012786340133077382
eye_pupil_filtered_std__mean,眼动,0.10839821099168134,0.03148906188570658
eye_pupil_filtered_std__std,眼动,-0.3051397884864384,0.013404139706598784
eye_pupil_filtered_std__median,眼动,0.12053983485988251,0.0327828968335314
eye_pupil_filtered_std__slope,眼动,-0.2647961686550766,0.000669091781808212
eye_valid_ratio__mean,眼动,0.059586227029506444,0.04132749796581175
eye_valid_ratio__std,眼动,-0.16783747299851615,0.025525267468444475
eye_valid_ratio__median,眼动,0.1077583144011166,0.037612928209945905
eye_valid_ratio__slope,眼动,-0.33123788287642864,0.0006787113983295923
eye_fixation_ratio__mean,眼动,0.05742472990999392,0.05032620787381389
eye_fixation_ratio__std,眼动,-0.27663488930244196,0.016906091960914454
eye_fixation_ratio__median,眼动,0.07634430928107727,0.04753202304689729
eye_fixation_ratio__slope,眼动,-0.40509236320726716,0.0007105413587421145
eye_saccade_ratio__mean,眼动,-0.03366518779949934,0.025265462561255735
eye_saccade_ratio__std,眼动,-0.2818121137702012,0.007420505503532978
eye_saccade_ratio__median,眼动,-0.0046151213823732995,0.024404271125698332
eye_saccade_ratio__slope,眼动,-0.1879026110993618,0.00036124356646904883
eye_eyes_not_found_ratio__mean,眼动,0.21620207333993113,0.012081560526306991
eye_eyes_not_found_ratio__std,眼动,0.2324794138165882,0.008458778607815801
eye_eyes_not_found_ratio__median,眼动,0.1720158666917574,0.010008748072172877
eye_eyes_not_found_ratio__slope,眼动,-0.15341710556117305,0.00035259071185159385
eye_aoi_interval_n__mean,眼动,-0.06451031289101561,2.0504532848796666
eye_aoi_interval_n__std,眼动,-0.11179849109566953,0.8857165049521237
eye_aoi_interval_n__median,眼动,0.03309429186309709,2.4770393103530033
eye_aoi_interval_n__slope,眼动,-0.010017928299462575,0.057583589055425766
eye_aoi_unique_hit_n__mean,眼动,-0.06691995620972291,0.7540914010462205
eye_aoi_unique_hit_n__std,眼动,-0.22622448898047987,0.3428691087169207
eye_aoi_unique_hit_n__median,眼动,-0.05131475905742766,0.8442123427629508
eye_aoi_unique_hit_n__slope,眼动,-0.31381038775337644,0.027662407681540938
eye_aoi_total_fix_ms__mean,眼动,-0.1209975724591823,1205.8649300793347
eye_aoi_total_fix_ms__std,眼动,-0.15240771809569242,882.2372603137107
eye_aoi_total_fix_ms__median,眼动,-0.05901387390803614,1182.01799382493
eye_aoi_total_fix_ms__slope,眼动,-0.16149639485886325,40.116754354139324
eye_aoi_fixation_n__mean,眼动,-0.22332929185297323,2.1508390204459715
eye_aoi_fixation_n__std,眼动,-0.247235184290451,1.3248530333702158
eye_aoi_fixation_n__median,眼动,-0.19213133759909962,2.1022340723729847
eye_aoi_fixation_n__slope,眼动,-0.1368982373743033,0.0538227012196117
eye_aoi_fixation_density_per_sec__mean,眼动,-0.23099564686031293,0.0727011844385438
eye_aoi_fixation_density_per_sec__std,眼动,-0.23686398855211044,0.043284332744125645
eye_aoi_fixation_density_per_sec__median,眼动,-0.16991896135369933,0.06885912095913138
eye_aoi_fixation_density_per_sec__slope,眼动,-0.07213179815091642,0.0017743999452273847
eye_aoi_coverage_ratio__mean,眼动,-0.16454188147239912,0.04118076065707122
eye_aoi_coverage_ratio__std,眼动,-0.13471797358322002,0.028516277012460536
eye_aoi_coverage_ratio__median,眼动,-0.0715231447480853,0.039806610764838934
eye_aoi_coverage_ratio__slope,眼动,-0.11683304414468387,0.0013064096087641861
eye_aoi_max_share__mean,眼动,0.02652212537758658,0.07552780594488881
eye_aoi_max_share__std,眼动,-0.0038637431047718884,0.029312710408470107
eye_aoi_max_share__median,眼动,-0.076645066762278,0.10145460793741706
eye_aoi_max_share__slope,眼动,-0.40172051550853505,0.004067446861164406
eye_aoi_entropy__mean,眼动,0.020150554796957598,0.1878701763006366
eye_aoi_entropy__std,眼动,0.022552459108328704,0.07316054343105947
eye_aoi_entropy__median,眼动,0.01721626987029634,0.2133231787603101
eye_aoi_entropy__slope,眼动,-0.41881914236350126,0.008330917736860783
eye_aoi_pupil_weighted_mean__mean,眼动,0.10338157404876691,0.17336276490968833
eye_aoi_pupil_weighted_mean__std,眼动,-0.2150859867537378,0.026812218943472424
eye_aoi_pupil_weighted_mean__median,眼动,0.12718319177212223,0.16930191412577286
eye_aoi_pupil_weighted_mean__slope,眼动,-0.17539735549956204,0.001386805245258761
blink_count__mean,眼动,0.08659000800863648,2.816158866527303
blink_count__std,眼动,-0.11857955352152949,1.337047487045988
blink_count__median,眼动,0.11315000909937545,2.697229697007569
blink_count__slope,眼动,-0.34839218087257784,0.05468613549120958
blink_rate_per_min__mean,眼动,0.08659000800863648,5.632317733054606
blink_rate_per_min__std,眼动,-0.11857955352152949,2.674094974091976
blink_rate_per_min__median,眼动,0.11315000909937545,5.394459394015138
blink_rate_per_min__slope,眼动,-0.34839218087257784,0.10937227098241915
blink_duration_mean_ms__mean,眼动,0.22550435571464855,9.407939291568837
blink_duration_mean_ms__std,眼动,-0.024767008695005144,3.8119627307496935
blink_duration_mean_ms__median,眼动,0.21624684676389394,9.633834917922677
blink_duration_mean_ms__slope,眼动,-0.27470336049777755,0.2631504372976561
blink_duration_std_ms__mean,眼动,0.120143277466774,7.3964310165332865
blink_duration_std_ms__std,眼动,-0.14394814412319512,6.0688499761474315
blink_duration_std_ms__median,眼动,0.0883074032447203,6.860270534366934
blink_duration_std_ms__slope,眼动,-0.1389891102230072,0.275373703739981
blink_duration_median_ms__mean,眼动,0.21426889927715032,7.959292149332873
blink_duration_median_ms__std,眼动,-0.08542198117376687,4.220000985937476
blink_duration_median_ms__median,眼动,0.21455835734630413,9.151391632680664
blink_duration_median_ms__slope,眼动,-0.24811022660863769,0.2260176117944901
blink_total_duration_ratio__mean,眼动,0.13646036459987443,0.009300630314529322
blink_total_duration_ratio__std,眼动,-0.0607261903929357,0.005288906738280926
blink_total_duration_ratio__median,眼动,0.16919641065359936,0.008544996116230344
blink_total_duration_ratio__slope,眼动,-0.2978980084906848,0.00018891631588742415
log_action_count_win__mean,行为,0.01643611928806099,1.0691047055394243
log_action_count_win__std,行为,-0.002671748605173496,0.8111342664183068
log_action_count_win__median,行为,0.028691104464122374,1.138480096107662
log_action_count_win__slope,行为,-0.04421897325080848,0.05301398544985489
log_unique_device_count_win__mean,行为,-0.011527098973016736,0.2084980843771998
log_unique_device_count_win__std,行为,-0.030572909228122613,0.14708961130301662
log_unique_device_count_win__median,行为,-0.027061338330491624,0.2985097710276739
log_unique_device_count_win__slope,行为,-0.11354881712477094,0.01290924965657086
log_action_density_win__mean,行为,0.01643611928806088,0.0356368235179808
log_action_density_win__std,行为,-0.002671748605173496,0.027037808880610224
log_action_density_win__median,行为,0.028691104464122374,0.037949336536922056
log_action_density_win__slope,行为,-0.0442189732508087,0.0017671328483284962
log_correct_action_count_win__mean,行为,-0.04677207111681336,0.6961719746547509
log_correct_action_count_win__std,行为,-0.09540646881941561,0.8137716870379514
log_correct_action_count_win__median,行为,-0.07865948074028872,0.22603728451004634
log_correct_action_count_win__slope,行为,0.00506483608154773,0.03714157708199699
log_error_action_count_win__mean,行为,-0.09960597875692967,0.5204842072778334
log_error_action_count_win__std,行为,-0.1142900238118385,0.7730456665736056
log_error_action_count_win__median,行为,-0.016441180070953187,0.12538087699238984
log_error_action_count_win__slope,行为,-0.15803157132033907,0.024069451128436396
log_duplicate_action_count_win__mean,行为,-0.05139842156427554,0.24236747693946545
log_duplicate_action_count_win__std,行为,-0.0001586245513385265,0.6699790581360319
log_duplicate_action_count_win__median,行为,,0.0
log_duplicate_action_count_win__slope,行为,-0.07179649684431322,0.008282884992224286
log_extra_action_count_win__mean,行为,0.12665547834414148,0.3292375060949554
log_extra_action_count_win__std,行为,0.045499624757931345,0.6188709799665226
log_extra_action_count_win__median,行为,-0.17434324379480315,0.03076817063037011
log_extra_action_count_win__slope,行为,-0.012949267575197654,0.015514920712926726
log_disallowed_action_count_win__mean,行为,-0.00010008943352812771,0.8337100743071469
log_disallowed_action_count_win__std,行为,-0.1138793290512683,0.9171506044684016
log_disallowed_action_count_win__median,行为,0.06520832566307833,0.4073923585431891
log_disallowed_action_count_win__slope,行为,-0.05034820743996837,0.033634018484685786
log_error_rate_win__mean,行为,-0.05145370961559381,0.1240095099233181
log_error_rate_win__std,行为,-0.16357883909990267,0.09603852588850902
log_error_rate_win__median,行为,0.009205746618595079,0.07409987489120617
log_error_rate_win__slope,行为,-0.10502001425155272,0.005829011722650608
log_duplicate_rate_win__mean,行为,-0.07939034900696296,0.0358382378644444
log_duplicate_rate_win__std,行为,-0.024804572833099447,0.09886511089948832
log_duplicate_rate_win__median,行为,,0.0
log_duplicate_rate_win__slope,行为,-0.029118537723309634,0.0010202997721732916
log_extra_rate_win__mean,行为,0.10283932940859342,0.050488690716210496
log_extra_rate_win__std,行为,-0.06237305695252937,0.09492000802732997
log_extra_rate_win__median,行为,-0.17434324379480315,0.003418685625596679
log_extra_rate_win__slope,行为,-0.048865609731567616,0.0021964314714799462
log_unique_step_count_win__mean,行为,-0.00157602641970489,0.2250555976510198
log_unique_step_count_win__std,行为,0.0486546472473286,0.18528818994772372
log_unique_step_count_win__median,行为,-0.06883007637292082,0.3129468717021909
log_unique_step_count_win__slope,行为,-0.04766635464256197,0.011636967452300227
