feature,modality,r2,mae
eeg_frontal_delta_power_z_within_subject__mean,脑电,0.9407538848567358,0.09636623525280087
eeg_frontal_delta_power_z_within_subject__std,脑电,0.6641682456231359,0.12784264912156745
eeg_frontal_delta_power_z_within_subject__median,脑电,0.9855264719588545,0.053779667716424624
eeg_frontal_delta_power_z_within_subject__slope,脑电,0.2792255846931715,0.009913773259526587
eeg_frontal_theta_power_z_within_subject__mean,脑电,0.9660158449636307,0.10234835977374535
eeg_frontal_theta_power_z_within_subject__std,脑电,0.814974701646132,0.09045023795088628
eeg_frontal_theta_power_z_within_subject__median,脑电,0.9835792509778987,0.07185940389121313
eeg_frontal_theta_power_z_within_subject__slope,脑电,0.4044551682034132,0.00792113435602327
eeg_frontal_alpha_power_z_within_subject__mean,脑电,0.9685608811040378,0.1049760736770289
eeg_frontal_alpha_power_z_within_subject__std,脑电,0.7845441097020911,0.07676656213035968
eeg_frontal_alpha_power_z_within_subject__median,脑电,0.9745307660459098,0.09878297837231484
eeg_frontal_alpha_power_z_within_subject__slope,脑电,0.3173117796795446,0.00597532124261763
eeg_frontal_beta_power_z_within_subject__mean,脑电,0.9330459164512401,0.13388471496965168
eeg_frontal_beta_power_z_within_subject__std,脑电,0.6564322436453329,0.09979799785993022
eeg_frontal_beta_power_z_within_subject__median,脑电,0.939394465722668,0.1294765046289328
eeg_frontal_beta_power_z_within_subject__slope,脑电,0.6000856938486194,0.008589587313988088
eeg_frontal_gamma_power_z_within_subject__mean,脑电,0.9209556962198118,0.13389994035979377
eeg_frontal_gamma_power_z_within_subject__std,脑电,0.514828112784659,0.11202024135035404
eeg_frontal_gamma_power_z_within_subject__median,脑电,0.9233071225290762,0.12693605289184265
eeg_frontal_gamma_power_z_within_subject__slope,脑电,0.6768479147430252,0.00830154884537516
eeg_frontal_theta_alpha_z_within_subject__mean,脑电,0.9520439525476893,0.12284852477192167
eeg_frontal_theta_alpha_z_within_subject__std,脑电,0.8177449064365712,0.08569076099465471
eeg_frontal_theta_alpha_z_within_subject__median,脑电,0.9671684901637496,0.09937962296607702
eeg_frontal_theta_alpha_z_within_subject__slope,脑电,-0.2849704579039214,0.009444262154330998
eeg_frontal_beta_alpha_z_within_subject__mean,脑电,0.9382992517026602,0.130760737240252
eeg_frontal_beta_alpha_z_within_subject__std,脑电,0.6688714708890453,0.09111420249504588
eeg_frontal_beta_alpha_z_within_subject__median,脑电,0.9422111620593252,0.13442519912225429
eeg_frontal_beta_alpha_z_within_subject__slope,脑电,0.6068662824393731,0.009118502218587836
eeg_central_delta_power_z_within_subject__mean,脑电,0.9444058554576285,0.1083029594686923
eeg_central_delta_power_z_within_subject__std,脑电,0.7180247659606867,0.11662665650628123
eeg_central_delta_power_z_within_subject__median,脑电,0.9688265056536413,0.07530101224247887
eeg_central_delta_power_z_within_subject__slope,脑电,0.49760365878071844,0.009266802790273738
eeg_central_theta_power_z_within_subject__mean,脑电,0.952690904157425,0.10475693438247535
eeg_central_theta_power_z_within_subject__std,脑电,0.7296398657353328,0.08936843377342342
eeg_central_theta_power_z_within_subject__median,脑电,0.9576759107435182,0.09566831974840222
eeg_central_theta_power_z_within_subject__slope,脑电,0.3120376203648987,0.00751482191557754
eeg_central_alpha_power_z_within_subject__mean,脑电,0.9123750034983379,0.11033695268797235
